,output.FrameType,aqs,aqs_initial
eventive_affecting,3950,0.0372186423014,0.031746031746
eventive_cognizer_affecting,3950,0.0193588439631,0.0333333333333
evidence,3950,0.294644798079,0.301679104478
evoking,3950,0.0376839101317,0.0483870967742
examination,3950,0.604294107214,0.571428571429
exchange,3950,0.837394204545,0.785714285714
exchange_currency,3950,1e-08,1e-08
exclude_member,3950,1e-08,1e-08
excreting,3950,1e-08,1e-08
execute_plan,3950,0.254141302684,0.251655629139
exemplar,3950,0.345372138814,0.357142857143
exercising,3950,0.363805083162,0.357142857143
existence,3950,0.50670595328,0.474437627812
expansion,3950,1e-08,1e-08
expectation,3950,0.695244290452,0.657116104869
expend_resource,3950,0.537582329189,0.5
expensiveness,3950,1e-08,1e-08
experiencer_focus,3950,0.226129087325,0.226708074534
experiencer_obj,3950,0.149727804001,0.138071895425
experimentation,3950,0.378293318956,0.357142857143
expertise,3950,0.104428273237,0.0951492537313
explaining_the_facts,3950,0.322680839559,0.307704402516
explosion,3950,1e-08,1e-08
exporting,3950,0.0786692400598,0.047619047619
expressing_publicly,3950,0.0403838040958,0.060534591195
extreme_point,3950,1e-08,1e-08
extreme_value,3950,1e-08,1e-08
facial_expression,3950,1e-08,1e-08
fairness_evaluation,3950,1e-08,1e-08
fall_for,3950,1e-08,1e-08
familiarity,3950,1e-08,1e-08
fastener,3950,1e-08,1e-08
fear,3950,1e-08,1e-08
feeling,3950,0.524684456914,0.48977901943
feigning,3950,1e-08,1e-08
fields,3950,1e-08,1e-08
filling,3950,0.117273085407,0.102564102564
fining,3950,1e-08,1e-08
finish_competition,3950,0.439190423434,0.412765957447
finish_game,3950,0.284256660491,0.263440860215
fire_burning,3950,1e-08,1e-08
firing,3950,1e-08,1e-08
first_experience,3950,1e-08,1e-08
first_rank,3950,0.0244699098154,0.0357142857143
fleeing,3950,0.780875173635,0.714285714286
fluidic_motion,3950,1e-08,1e-08
food,3950,0.16831601961,0.214285714286
food_gathering,3950,1e-08,1e-08
forging,3950,1e-08,1e-08
forgiveness,3950,0.807220555058,0.785714285714
forgoing,3950,0.153069799007,0.142857142857
forming_relationships,3950,0.116435738268,0.114285714286
fragmentation_scenario,3950,1e-08,1e-08
freeing_from_confinement,3950,1e-08,1e-08
frequency,3950,0.314333397625,0.285714285714
friction,3950,1e-08,1e-08
frugality,3950,1e-08,1e-08
fullness,3950,1e-08,1e-08
gathering_up,3950,1e-08,1e-08
gesture,3950,0.0217037557562,0.0357142857143
getting,3950,0.500255357923,0.476622902991
getting_triggered,3950,1e-08,1e-08
getting_underway,3950,1e-08,1e-08
getting_up,3950,0.0752474779627,0.0714285714286
getting_vehicle_underway,3950,1e-08,1e-08
give_impression,3950,0.243531164952,0.25
giving,3950,0.841491597833,0.857142857143
giving_birth,3950,1e-08,1e-08
giving_in,3950,1e-08,1e-08
gizmo,3950,0.0665261478884,0.0699484767025
going_back_on_a_commitment,3950,0.0417686529858,0.047619047619
graph_shape,3950,0.537268695416,0.571428571429
grasp,3950,0.0244758744754,0.0444444444444
grinding,3950,1e-08,1e-08
grooming,3950,1e-08,1e-08
ground_up,3950,1e-08,1e-08
growing_food,3950,1e-08,1e-08
guest_and_host,3950,1e-08,1e-08
guilt_or_innocence,3950,1e-08,1e-08
hair_configuration,3950,1e-08,1e-08
halt,3950,1e-08,1e-08
have_as_requirement,3950,0.767894722534,0.714969538729
have_as_translation_equivalent,3950,1e-08,1e-08
have_associated,3950,0.236277087041,0.241516966068
having_or_lacking_access,3950,1e-08,1e-08
hearsay,3950,1e-08,1e-08
heat_potential,3950,1e-08,1e-08
heralding,3950,0.170017956984,0.214285714286
hiding_objects,3950,1e-08,1e-08
hindering,3950,0.666177772744,0.613924050633
hiring,3950,0.0184698782507,0.025641025641
historic_event,3950,1e-08,1e-08
history,3950,1e-08,1e-08
hit_or_miss,3950,1e-08,1e-08
hit_target,3950,1e-08,1e-08
holding_off_on,3950,0.584756953516,0.571428571429
hostile_encounter,3950,0.784754594659,0.761029411765
hunting,3950,1e-08,1e-08
hunting_success_or_failure,3950,1e-08,1e-08
identicality,3950,0.0567162664596,0.0527777777778
idiosyncrasy,3950,1e-08,1e-08
imitating,3950,0.146585203782,0.142857142857
immobilization,3950,1e-08,1e-08
impact,3950,0.418737158825,0.40296803653
importance,3950,0.141481615077,0.175324675325
importing,3950,0.148927129153,0.180327868852
imposing_obligation,3950,0.556561634846,0.525120772947
impression,3950,1e-08,1e-08
imprisonment,3950,1e-08,1e-08
improvement_or_decline,3950,0.834749597552,0.846153846154
inclination,3950,0.361511723012,0.361344537815
inclusion,3950,0.712567768993,0.669155002592
increment,3950,1e-08,1e-08
indicating,3950,0.519724123531,0.532282282282
indigenous_origin,3950,1e-08,1e-08
individual_history,3950,1e-08,1e-08
infecting,3950,1e-08,1e-08
information,3950,1e-08,1e-08
infrastructure,3950,0.219091660938,0.230769230769
ingest_substance,3950,1e-08,1e-08
ingestion,3950,0.937691904038,0.928571428571
ingredients,3950,0.0800131343262,0.108695652174
inherent_purpose,3950,1e-08,1e-08
inhibit_movement,3950,1e-08,1e-08
installing,3950,1e-08,1e-08
instance,3950,1e-08,1e-08
institutionalization,3950,0.0346591345828,0.047619047619
intentionally_act,3950,0.618022581986,0.607142857143
intentionally_affect,3950,1e-08,1e-08
intentionally_create,3950,0.839430156075,0.808552631579
intercepting,3950,1e-08,1e-08
intoxicants,3950,1e-08,1e-08
intoxication,3950,1e-08,1e-08
invading,3950,0.107449679399,0.130434782609
judgment,3950,0.317926171558,0.291878172589
judgment_communication,3950,0.423643253926,0.423386243386
judgment_direct_address,3950,1e-08,1e-08
judicial_body,3950,1e-08,1e-08
just_found_out,3950,0.537549592249,0.5
justifying,3950,0.051432022698,0.0714285714286
kidnapping,3950,1e-08,1e-08
killing,3950,0.064992410594,0.0714285714286
kinship,3950,1e-08,1e-08
knot_creation,3950,1e-08,1e-08
labeling,3950,0.153755410833,0.142857142857
labor_product,3950,1e-08,1e-08
launch_process,3950,1e-08,1e-08
leadership,3950,0.216552495846,0.207769097222
leaving_traces,3950,1e-08,1e-08
left_to_do,3950,0.163587361575,0.166666666667
legal_rulings,3950,1e-08,1e-08
legality,3950,1e-08,1e-08
lending,3950,1e-08,1e-08
level_of_force_exertion,3950,1e-08,1e-08
light_movement,3950,0.737559730782,0.683673469388
likelihood,3950,0.773703931489,0.714285714286
limitation,3950,1e-08,1e-08
limiting,3950,1e-08,1e-08
linguistic_meaning,3950,1e-08,1e-08
locale,3950,1e-08,1e-08
locale_by_event,3950,1e-08,1e-08
locale_by_use,3950,0.179851812885,0.165492957746
locating,3950,0.693813068582,0.615384615385
location_of_light,3950,0.523109816108,0.5
locative_relation,3950,1e-08,1e-08
losing,3950,0.60314193714,0.574749642346
losing_someone,3950,0.121427835858,0.14857881137
losing_track_of_perceiver,3950,0.209699900587,0.204081632653
losing_track_of_theme,3950,0.0227937508185,0.0222222222222
make_acquaintance,3950,1e-08,1e-08
make_agreement_on_action,3950,0.828634735882,0.785714285714
make_cognitive_connection,3950,0.478083307396,0.485714285714
make_compromise,3950,1e-08,1e-08
make_noise,3950,0.550965030455,0.5
making_arrangements,3950,1e-08,1e-08
making_faces,3950,1e-08,1e-08
manipulate_into_doing,3950,0.83896275911,0.797202797203
manipulation,3950,0.50138022411,0.437558685446
manufacturing,3950,0.174508689033,0.160696517413
mass_motion,3950,1e-08,1e-08
mathematical_relationship,3950,1e-08,1e-08
means,3950,0.0256059382345,0.0416666666667
measurable_attributes,3950,1e-08,1e-08
measure_area,3950,1e-08,1e-08
measure_by_action,3950,1e-08,1e-08
measure_duration,3950,1e-08,1e-08
measure_linear_extent,3950,0.0672555315097,0.0714285714286
measure_mass,3950,0.03310831679,0.047619047619
measure_volume,3950,1e-08,1e-08
medical_conditions,3950,0.0499819236042,0.0714285714286
medical_intervention,3950,0.118479453788,0.117021276596
medium,3950,1e-08,1e-08
meet_specifications,3950,0.363223179214,0.35
meet_with_response,3950,1e-08,1e-08
membership,3950,0.054000601546,0.047619047619
memorization,3950,1e-08,1e-08
memory,3950,1e-08,1e-08
mental_property,3950,1e-08,1e-08
mental_stimulus_exp_focus,3950,1e-08,1e-08
mental_stimulus_stimulus_focus,3950,1e-08,1e-08
mention,3950,1e-08,1e-08
military_operation,3950,1e-08,1e-08
misdeed,3950,1e-08,1e-08
money,3950,1e-08,1e-08
morality_evaluation,3950,0.0680558546688,0.047619047619
motion_directional,3950,1e-08,1e-08
motion_noise,3950,0.161335947966,0.142857142857
moving_in_place,3950,1e-08,1e-08
name_conferral,3950,0.0869281118479,0.0729166666667
namesake,3950,1e-08,1e-08
natural_features,3950,0.0871001052978,0.107142857143
needing,3950,0.38681451731,0.387711864407
network,3950,0.908748482514,0.900584795322
noise_makers,3950,1e-08,1e-08
non-gradable_proximity,3950,1e-08,1e-08
none,3950,0.225331489279,0.204313052188
notification_of_charges,3950,1e-08,1e-08
nuclear_process,3950,1e-08,1e-08
objective_influence,3950,0.23029640535,0.227485380117
obviousness,3950,0.0815986926517,0.0714285714286
occupy_rank,3950,0.105431889535,0.107142857143
offenses,3950,1e-08,1e-08
offering,3950,1e-08,1e-08
omen,3950,0.0300666850634,0.047619047619
ontogeny,3950,1e-08,1e-08
operate_vehicle,3950,1e-08,1e-08
operating_a_system,3950,0.428526241102,0.449799196787
operational_testing,3950,0.780740245592,0.725274725275
opinion,3950,0.225533839373,0.214074290919
opportunity,3950,1e-08,1e-08
optical_image,3950,0.155738495776,0.142857142857
ordinal_numbers,3950,1e-08,1e-08
organization,3950,1e-08,1e-08
origin,3950,0.100015083844,0.112903225806
others_situation_as_stimulus,3950,1e-08,1e-08
out_of_existence,3950,1e-08,1e-08
pardon,3950,0.963571731707,0.928571428571
part_edge,3950,1e-08,1e-08
part_inner_outer,3950,0.0863390849727,0.101851851852
part_ordered_segments,3950,1e-08,1e-08
part_orientational,3950,0.108355959395,0.0952380952381
part_piece,3950,0.213918970428,0.237288135593
part_whole,3950,0.0241086461285,0.0291262135922
participation,3950,0.436058908885,0.428571428571
partitive,3950,1e-08,1e-08
passing_off,3950,1e-08,1e-08
path_shape,3950,0.0493113316068,0.0350877192982
path_traveled,3950,0.327486643664,0.285714285714
pattern,3950,0.127499615025,0.142857142857
people,3950,0.0278491034149,0.0208333333333
people_by_jurisdiction,3950,1e-08,1e-08
people_by_morality,3950,1e-08,1e-08
people_by_religion,3950,1e-08,1e-08
people_by_residence,3950,1e-08,1e-08
people_by_vocation,3950,1e-08,1e-08
perception_active,3950,0.280712448787,0.252283105023
perception_experience,3950,0.246673409238,0.214285714286
performers_and_roles,3950,0.144066352465,0.112954545455
personal_relationship,3950,1e-08,1e-08
personal_success,3950,0.458314494574,0.4
physical_artworks,3950,1e-08,1e-08
placing,3950,0.276556451626,0.248147538371
planting,3950,1e-08,1e-08
point_of_dispute,3950,0.0625560688163,0.0714285714286
political_locales,3950,1e-08,1e-08
popularity,3950,1e-08,1e-08
posing_as,3950,0.0270714473261,0.0483870967742
possession,3950,1e-08,1e-08
possibility,3950,1e-08,1e-08
posture,3950,0.286711621307,0.266666666667
practice,3950,0.210736414391,0.214285714286
predicament,3950,1e-08,1e-08
predicting,3950,1e-08,1e-08
preference,3950,0.585621127896,0.571428571429
presence,3950,1e-08,1e-08
preserving,3950,0.891984048926,0.857142857143
prevarication,3950,1e-08,1e-08
prevent_or_allow_possession,3950,0.676785819605,0.636557177616
preventing_or_letting,3950,0.805494612567,0.76408045977
probability,3950,0.0311055632281,0.047619047619
process_continue,3950,0.745255500804,0.730769230769
process_end,3950,1e-08,1e-08
process_resume,3950,1e-08,1e-08
process_start,3950,0.257740412791,0.285714285714
process_stop,3950,1e-08,1e-08
processing_materials,3950,0.284693295357,0.280373831776
product_line,3950,1e-08,1e-08
progression,3950,0.402568808087,0.359649122807
prohibiting_or_licensing,3950,0.518812781108,0.478407557355
project,3950,0.245736811104,0.257142857143
proliferating_in_number,3950,0.964079523464,0.928571428571
prominence,3950,1e-08,1e-08
proper_reference,3950,1e-08,1e-08
protecting,3950,0.733320344493,0.69465648855
protest,3950,0.0781876122354,0.0714285714286
provide_lodging,3950,1e-08,1e-08
public_services,3950,1e-08,1e-08
publishing,3950,0.924828053955,0.887854609929
purpose,3950,0.624569182047,0.576175213675
quantified_mass,3950,0.116560536643,0.142857142857
quantity,3950,0.443369162953,0.401709401709
quarreling,3950,0.513469178572,0.5
questioning,3950,0.46520395039,0.5
quitting,3950,0.140486930805,0.126736111111
quitting_a_place,3950,0.439700197645,0.428571428571
race_descriptor,3950,1e-08,1e-08
range,3950,0.675596383381,0.688888888889
ranked_expectation,3950,1e-08,1e-08
rashness,3950,1e-08,1e-08
ratification,3950,1e-08,1e-08
reason,3950,0.205209570021,0.183673469388
reasoning,3950,0.151824123965,0.13829787234
rebellion,3950,1e-08,1e-08
receiving,3950,0.884250554231,0.86312849162
recording,3950,0.0918977791397,0.0925925925926
records,3950,1e-08,1e-08
recovery,3950,1e-08,1e-08
redirecting,3950,0.139419029812,0.142857142857
reference_text,3950,1e-08,1e-08
referring_by_name,3950,0.0711650761924,0.0722891566265
reforming_a_system,3950,0.86521437537,0.857142857143
regard,3950,0.22784053479,0.217671130952
rejuvenation,3950,0.789950611512,0.775330396476
relating_concepts,3950,0.372974729552,0.383177570093
relational_natural_features,3950,1e-08,1e-08
relational_political_locales,3950,1e-08,1e-08
relational_quantity,3950,1e-08,1e-08
relative_time,3950,0.630365490799,0.642857142857
reliance,3950,0.775494004818,0.743674367437
religious_belief,3950,0.858912861323,0.857142857143
remainder,3950,0.290531698812,0.284178187404
remembering_experience,3950,0.11204056413,0.117117117117
remembering_information,3950,0.348259004683,0.283018867925
remembering_to_do,3950,0.196644768772,0.214285714286
removing,3950,0.684691751398,0.647200349956
renting,3950,1e-08,1e-08
renting_out,3950,1e-08,1e-08
renunciation,3950,1.0,1.0
reparation,3950,1e-08,1e-08
repayment,3950,1e-08,1e-08
repel,3950,1e-08,1e-08
replacing,3950,0.793840719686,0.759098428453
reporting,3950,0.352430851418,0.349619387314
representing,3950,0.532858919858,0.521415270019
request,3950,0.672581720576,0.631228522337
required_event,3950,0.338588840369,0.312698412698
rescuing,3950,1e-08,1e-08
research,3950,0.820063586,0.788461538462
reserving,3950,1e-08,1e-08
reshaping,3950,0.280158339755,0.277777777778
residence,3950,0.176763716889,0.174731182796
resolve_problem,3950,0.33627498683,0.335910652921
respond_to_proposal,3950,0.0496521429359,0.0538461538462
response,3950,1e-08,1e-08
rest,3950,0.131716310015,0.145833333333
