frame,fss_sent_centric,fss_sent_centric_initial,sent_id,sentence,word
processing_materials,0.394174275824,0.4,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
cutting,0.210535435796,0.2,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
cause_motion,0.0706551501917,0.0666666666667,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
cause_change,0.249626966775,0.266666666667,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
cause_to_perceive,0.0788995967281,0.0666666666667,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
manufacturing,0.222657618681,0.2,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
create_physical_artwork,0.605119299692,0.6,VID-157439,"In 1999 Lucian Freud painted and etched several copies after 'The Young Schoolmistress' (National Gallery, London).",etched
none,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
taking_sides,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
text_creation,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
people,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
deny_or_grant_permission,0.0780497967308,0.0666666666667,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
justifying,0.112826156225,0.133333333333,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
communication,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
commitment,0.0780497967308,0.0666666666667,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
evidence,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
attack,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
defending,1.0,1.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
preventing_or_letting,0.0780497967308,0.0666666666667,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
aggregate,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
protecting,0.762537213163,0.733333333333,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
reasoning,0.0,0.0,VID-183285,The other expeditionary army was the Northern Borders created to defend these borders: its commander was Major General Francisco A. Salcedo.,defend
giving_birth,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
control,0.249798162857,0.266666666667,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
grasp,0.0954445056161,0.133333333333,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
getting,0.795511519931,0.8,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
board_vehicle,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
people,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
none,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
come_down_with,0.0551991814496,0.0666666666667,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
hiring,0.0740603569324,0.0666666666667,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
amounting_to,0.13605789859,0.133333333333,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
undergo_change,0.0551991814496,0.0666666666667,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
cause_change,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
contingency,0.0,0.0,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
bringing,0.136866226828,0.133333333333,VID-166234,"In 1963 the company acquired the Kestral Corporation of Springfield, Massachusetts, a manufacturer of inflatable vinyl pools and toys.",acquired
none,0.0,0.0,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
experiencer_obj,0.357163163371,0.333333333333,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
point_of_dispute,0.0,0.0,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
performers_and_roles,0.0,0.0,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
topic,0.0,0.0,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
emotion_directed,0.561184545706,0.533333333333,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
feeling,0.935096815696,0.933333333333,VID-285183,"It concludes with a reminder that the response to the kingdom will have eternal consequences, and the crowd's amazed response leads into the next narrative block.",amazed
none,0.0629859308806,0.0666666666667,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
text_creation,0.0,0.0,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
people,0.0,0.0,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
communication,0.0,0.0,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
causation,0.0584120805925,0.0666666666667,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
supply,0.634682010867,0.6,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
commitment,0.0774138158068,0.0666666666667,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
terms_of_agreement,0.0,0.0,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
cause_change,0.0341165157512,0.0666666666667,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
assistance,0.421434984927,0.4,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
quantity,0.0700984684773,0.0666666666667,VID-088148,"The Baha'i writings state that human beings have a 'rational soul', and that this provides the species with a unique capacity to recognize God's station and humanity's relationship with its creator.",provides
communication,0.499604993318,0.466666666667,VID-217161,Features such as the 48-bit MAC address and Ethernet frame format have influenced other networking protocols.,networking
none,0.0,0.0,VID-217161,Features such as the 48-bit MAC address and Ethernet frame format have influenced other networking protocols.,networking
network,0.949654226927,0.933333333333,VID-217161,Features such as the 48-bit MAC address and Ethernet frame format have influenced other networking protocols.,networking
set_of_interrelated_entities,0.211807395231,0.2,VID-217161,Features such as the 48-bit MAC address and Ethernet frame format have influenced other networking protocols.,networking
containing,0.818210159807,0.8,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
cause_to_end,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
inclusion,0.588344271236,0.6,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
purpose,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
performers_and_roles,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
project,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
cause_to_be_included,0.202307999096,0.2,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
defending,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
none,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
differentiation,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
preventing_or_letting,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
quantity,0.0652054985155,0.0666666666667,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
gizmo,0.0,0.0,VID-043177,"These topical anesthetics contain anesthetic drugs such as lidocaine, tetracaine, benzocaine, and prilocaine in a cream, ointment, or gel.",contain
building,0.067388513283,0.0666666666667,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
containing,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
appointing,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
cause_to_start,0.390212353734,0.333333333333,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
creating,0.865789185297,0.866666666667,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
manufacturing,0.12196633334,0.133333333333,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
people,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
causation,0.153540430984,0.133333333333,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
none,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
coming_up_with,0.28190346212,0.266666666667,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
cogitation,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
type,0.0719550858099,0.0666666666667,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
intentionally_create,0.647241764978,0.6,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
change_of_leadership,0.0,0.0,VID-282460,"A year later Rudolf Jaenisch created a transgenic mouse by introducing foreign DNA into its embryo, making it the world's first transgenic animal.",created
control,0.930720186997,0.933333333333,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
employing,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
firefighting,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
people,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
trying_out,0.0692798130029,0.0666666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
evidence,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
expertise,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
operational_testing,0.0739745491724,0.0666666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
differentiation,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
first_rank,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
gizmo,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
impact,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
containing,0.0692798130029,0.0666666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
assessing,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
preventing_or_letting,0.0692798130029,0.0666666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
experimentation,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
leadership,0.0692798130029,0.0666666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
manipulation,0.148163122401,0.133333333333,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
cogitation,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
controller_object,0.274250591289,0.266666666667,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
none,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
education_teaching,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
quantity,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
create_physical_artwork,0.0,0.0,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
being_in_control,0.339699189592,0.333333333333,VID-219948,"Temperature controls the rate of microbial respiration? the higher the temperature, the faster microbial decomposition occurs.",controls
topic,0.35700833894,0.333333333333,VID-230148,"In the half-year centered on the December solstice, the Sun rises south of east and sets south of west and the durations of day and night are reversed.",centered
none,0.13162154553,0.133333333333,VID-230148,"In the half-year centered on the December solstice, the Sun rises south of east and sets south of west and the durations of day and night are reversed.",centered
cogitation,0.0766082506229,0.0666666666667,VID-230148,"In the half-year centered on the December solstice, the Sun rises south of east and sets south of west and the durations of day and night are reversed.",centered
cause_motion,0.0,0.0,VID-230148,"In the half-year centered on the December solstice, the Sun rises south of east and sets south of west and the durations of day and night are reversed.",centered
emphasizing,0.657420059208,0.666666666667,VID-230148,"In the half-year centered on the December solstice, the Sun rises south of east and sets south of west and the durations of day and night are reversed.",centered
building,0.0,0.0,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
none,0.0563157535303,0.0666666666667,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
labor_product,0.0,0.0,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
coming_up_with,0.0760288087203,0.0666666666667,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
text_creation,0.752859661171,0.733333333333,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
people,0.0,0.0,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
spelling_and_pronouncing,0.33039220198,0.333333333333,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
work,0.0742463673614,0.0666666666667,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
recording,0.222953912568,0.2,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
behind_the_scenes,0.0,0.0,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
create_physical_artwork,0.0695343804658,0.0666666666667,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
statement,0.278115395861,0.266666666667,VID-243682,"Grantland Rice wrote that 'Mohardt could throw the ball to within a foot or two of any given space' and noted that the 1921 Notre Dame team 'was the first team we know of to build its attack around a forward passing game, rather than use a forward passing game as a mere aid to the running game.'",wrote
