,output.FrameType,aqs,aqs_initial
cause_harm,15438,0.244447456835,0.196339382659
cause_impact,15438,1e-08,1e-08
cause_motion,15438,0.303358407046,0.231004289887
cause_temperature_change,15438,1e-08,1e-08
cause_to_amalgamate,15438,0.372419261315,0.30720624167
cause_to_be_dry,15438,1e-08,1e-08
cause_to_be_included,15438,0.189182716376,0.169708029197
cause_to_be_sharp,15438,1e-08,1e-08
cause_to_be_wet,15438,0.529519106447,0.4425
cause_to_continue,15438,0.489611566262,0.419831223629
cause_to_end,15438,0.410881490458,0.352206736353
cause_to_experience,15438,0.303137339125,0.238532110092
cause_to_fragment,15438,0.260408863624,0.232142857143
cause_to_land,15438,1e-08,1e-08
cause_to_make_noise,15438,0.0411698751183,0.0714285714286
cause_to_make_progress,15438,0.192480815712,0.22341954023
cause_to_move_in_place,15438,0.282913790214,0.248868778281
cause_to_perceive,15438,0.407415488104,0.33748427673
cause_to_resume,15438,1e-08,1e-08
cause_to_start,15438,0.222725132043,0.158137464349
ceasing_to_be,15438,0.236204147398,0.183673469388
certainty,15438,0.23772940566,0.2
change_direction,15438,0.540800749988,0.467969598263
change_event_duration,15438,0.0990069346088,0.107142857143
change_event_time,15438,0.227131316214,0.20202020202
change_of_consistency,15438,0.139354471982,0.1
change_of_leadership,15438,0.363059746834,0.319577397911
change_of_phase,15438,1e-08,1e-08
change_of_quantity_of_possession,15438,1e-08,1e-08
change_of_temperature,15438,1e-08,1e-08
change_operational_state,15438,0.70420911898,0.59649122807
change_position_on_a_scale,15438,0.465734460371,0.39880590339
change_posture,15438,0.0878853368614,0.0444444444444
change_resistance,15438,0.270287118089,0.214285714286
change_tool,15438,0.114228610038,0.0952380952381
chaos,15438,1e-08,1e-08
chatting,15438,0.349422253036,0.383561643836
chemical-sense_description,15438,1e-08,1e-08
choosing,15438,0.332968067861,0.311197190373
circumscribed_existence,15438,1e-08,1e-08
claim_ownership,15438,0.669209487751,0.5
clarity_of_resolution,15438,1e-08,1e-08
clemency,15438,1e-08,1e-08
closure,15438,0.547057015009,0.430984473304
clothing,15438,0.28642667508,0.260775862069
clothing_parts,15438,1e-08,1e-08
cogitation,15438,0.181121970337,0.153963802588
coincidence,15438,1e-08,1e-08
collaboration,15438,0.405601312759,0.316872427984
colonization,15438,0.870341262919,0.857142857143
color,15438,0.671746719557,0.550529747351
color_qualities,15438,1e-08,1e-08
come_down_with,15438,1e-08,1e-08
come_into_effect,15438,1e-08,1e-08
come_together,15438,0.694945615015,0.618222768223
coming_to_be,15438,0.0204783518107,0.046768707483
coming_to_believe,15438,0.116065723002,0.109243697479
coming_up_with,15438,0.311989349044,0.270826534309
commemorative,15438,1e-08,1e-08
commerce_scenario,15438,1e-08,1e-08
commitment,15438,0.267747154917,0.229834913763
committing_crime,15438,1e-08,1e-08
commonality,15438,1e-08,1e-08
communicate_categorization,15438,0.214197178604,0.215735815603
communication,15438,0.438793137714,0.354390695116
communication_manner,15438,0.285760397313,0.240252827678
communication_means,15438,1e-08,1e-08
communication_noise,15438,1e-08,1e-08
communication_response,15438,1e-08,1e-08
commutation,15438,1e-08,1e-08
commutative_process,15438,0.122740683959,0.117948717949
commutative_statement,15438,1e-08,1e-08
compatibility,15438,0.355412885339,0.288057668827
competition,15438,1e-08,1e-08
complaining,15438,0.678513854536,0.616935483871
completeness,15438,1e-08,1e-08
compliance,15438,1e-08,1e-08
concessive,15438,1e-08,1e-08
condition_symptom_relation,15438,1e-08,1e-08
conduct,15438,0.135392829767,0.123913043478
conferring_benefit,15438,1e-08,1e-08
confronting_problem,15438,1e-08,1e-08
connecting_architecture,15438,0.0121742582543,0.0714285714286
connectors,15438,0.11651307447,0.0871212121212
conquering,15438,0.284319181444,0.226666666667
contacting,15438,0.0306888356696,0.037037037037
containers,15438,0.240904175325,0.285714285714
containing,15438,0.15264863545,0.174954710145
contingency,15438,0.187037864191,0.14598540146
continued_state_of_affairs,15438,1e-08,1e-08
contrition,15438,1e-08,1e-08
control,15438,0.156841916828,0.156686626747
controller_object,15438,1e-08,1e-08
convey_importance,15438,0.313716248708,0.258716875872
cooking_creation,15438,1e-08,1e-08
correctness,15438,0.27057560551,0.288571428571
corroding,15438,1e-08,1e-08
corroding_caused,15438,0.387185509567,0.30612244898
cotheme,15438,0.0591206392961,0.0487804878049
court_examination,15438,0.0901687621768,0.0714285714286
craft,15438,1e-08,1e-08
create_physical_artwork,15438,0.382577160924,0.346514352665
create_representation,15438,0.450879055234,0.365100087032
creating,15438,0.215919290069,0.186730455422
criminal_investigation,15438,0.116969379155,0.142857142857
cure,15438,0.481774827468,0.425047147572
custom,15438,1e-08,1e-08
cutting,15438,0.690508301616,0.586487758945
damaging,15438,0.578777689935,0.53619047619
daring,15438,0.0499848147107,0.047619047619
death,15438,1e-08,1e-08
deciding,15438,0.310819413827,0.29375696767
defending,15438,0.587984519361,0.443939393939
degree,15438,1e-08,1e-08
delimitation_of_diversity,15438,1e-08,1e-08
delivery,15438,1e-08,1e-08
deny_or_grant_permission,15438,0.489991411755,0.419000549149
departing,15438,0.396452801059,0.363095238095
deserving,15438,1e-08,1e-08
desirability,15438,1e-08,1e-08
desirable_event,15438,1e-08,1e-08
desiring,15438,0.0209991292196,0.047619047619
destiny,15438,0.058659502328,0.104166666667
destroying,15438,0.657640639497,0.5949441505
detaching,15438,1e-08,1e-08
detaining,15438,0.361775648787,0.284946236559
detonate_explosive,15438,1e-08,1e-08
differentiation,15438,0.357456381686,0.277520678524
difficulty,15438,1e-08,1e-08
dimension,15438,0.386664537883,0.322592592593
direction,15438,1e-08,1e-08
discussion,15438,0.320352455306,0.239980074392
disgraceful_situation,15438,1e-08,1e-08
dispersal,15438,0.0735957338393,0.0714285714286
distinctiveness,15438,0.790903095666,0.785714285714
distributed_position,15438,1e-08,1e-08
diversity,15438,0.668131320856,0.68669527897
documents,15438,1e-08,1e-08
dodging,15438,0.208551624582,0.214285714286
domain,15438,1e-08,1e-08
dominate_competitor,15438,0.216415098404,0.214285714286
dominate_situation,15438,0.0514540250645,0.0714285714286
dough_rising,15438,0.865199642655,0.714285714286
dressing,15438,0.702208541788,0.642857142857
dunking,15438,0.116174624123,0.142857142857
duplication,15438,1e-08,1e-08
duration_description,15438,1e-08,1e-08
duration_relation,15438,1e-08,1e-08
earnings_and_losses,15438,0.679700044808,0.644859813084
eclipse,15438,0.175302665664,0.183731513083
economy,15438,1e-08,1e-08
education_teaching,15438,0.609353020823,0.51668997669
electricity,15438,0.640309309308,0.574829931973
elusive_goal,15438,1e-08,1e-08
emanating,15438,0.34923109784,0.234042553191
emitting,15438,0.244758475681,0.2
emotion_active,15438,0.336057290167,0.285714285714
emotion_directed,15438,0.260748956932,0.225047080979
emotions_by_stimulus,15438,1e-08,1e-08
emotions_of_mental_activity,15438,1e-08,1e-08
emotions_success_or_failure,15438,1e-08,1e-08
emphasizing,15438,0.458902402362,0.39552238806
employing,15438,0.0611141117723,0.0754604096445
emptying,15438,0.505178994701,0.464326923077
encoding,15438,0.046264772201,0.03125
encounter,15438,0.0672769069161,0.102040816327
endangering,15438,1e-08,1e-08
endeavor_failure,15438,1e-08,1e-08
enforcing,15438,1e-08,1e-08
entity,15438,1e-08,1e-08
erasing,15438,1e-08,1e-08
escaping,15438,0.296392664771,0.285714285714
estimated_value,15438,0.652486126888,0.564547206166
estimating,15438,0.460817407414,0.39842209073
evading,15438,1e-08,1e-08
evaluative_comparison,15438,0.476761979994,0.406305191054
event,15438,0.184992970909,0.186842105263
eventive_affecting,15438,0.367734195495,0.318291215403
eventive_cognizer_affecting,15438,0.295199822599,0.251401515152
evidence,15438,0.127639731928,0.133282152341
evoking,15438,0.434599236126,0.388257575758
examination,15438,1e-08,1e-08
exchange,15438,0.23545544965,0.191729323308
exchange_currency,15438,1e-08,1e-08
exclude_member,15438,0.637784588863,0.51168699187
excreting,15438,1e-08,1e-08
execute_plan,15438,0.0655386306466,0.0714285714286
exemplar,15438,0.0111425205856,0.0714285714286
exercising,15438,1e-08,1e-08
existence,15438,0.166504974877,0.142857142857
expansion,15438,0.301918581375,0.277635327635
expectation,15438,0.151529730041,0.143835616438
expend_resource,15438,1e-08,1e-08
expensiveness,15438,0.138668320101,0.168604651163
experiencer_focus,15438,0.337688684607,0.303571428571
experiencer_obj,15438,0.249462588899,0.203339565233
experimentation,15438,1e-08,1e-08
expertise,15438,0.169924039664,0.140320334262
explaining_the_facts,15438,0.592813568554,0.47622840803
explosion,15438,1e-08,1e-08
exporting,15438,1e-08,1e-08
expressing_publicly,15438,0.189015827428,0.193362193362
extreme_point,15438,1e-08,1e-08
extreme_value,15438,0.091323572551,0.0714285714286
facial_expression,15438,1e-08,1e-08
fairness_evaluation,15438,1e-08,1e-08
fall_for,15438,1e-08,1e-08
familiarity,15438,1e-08,1e-08
fastener,15438,1e-08,1e-08
fear,15438,1e-08,1e-08
feeling,15438,0.519307605821,0.426754173598
feigning,15438,1e-08,1e-08
fields,15438,1e-08,1e-08
filling,15438,0.513060976089,0.425765384828
fining,15438,1e-08,1e-08
finish_competition,15438,0.167836769999,0.142857142857
finish_game,15438,1e-08,1e-08
fire_burning,15438,1e-08,1e-08
firing,15438,1e-08,1e-08
first_experience,15438,1e-08,1e-08
first_rank,15438,0.195093383014,0.176979742173
fleeing,15438,0.411693898334,0.333333333333
fluidic_motion,15438,0.445377868683,0.354017501989
food,15438,0.505988028932,0.400845165652
food_gathering,15438,0.12872008002,0.146739130435
forging,15438,1e-08,1e-08
forgiveness,15438,0.358334862092,0.350649350649
forgoing,15438,0.512786426545,0.469072164948
forming_relationships,15438,0.535812029054,0.514184397163
fragmentation_scenario,15438,1e-08,1e-08
freeing_from_confinement,15438,1e-08,1e-08
frequency,15438,0.287019828503,0.285714285714
friction,15438,1e-08,1e-08
frugality,15438,0.137448331322,0.171428571429
fullness,15438,1e-08,1e-08
gathering_up,15438,0.24139987351,0.248511904762
gesture,15438,0.302075705953,0.252677029361
getting,15438,0.548769078204,0.434832966331
getting_triggered,15438,1e-08,1e-08
getting_underway,15438,1e-08,1e-08
getting_up,15438,0.0978570433604,0.142857142857
getting_vehicle_underway,15438,1e-08,1e-08
give_impression,15438,1e-08,1e-08
giving,15438,1e-08,1e-08
giving_birth,15438,0.314617630911,0.257142857143
giving_in,15438,0.0737634411719,0.0714285714286
gizmo,15438,0.199536581688,0.158724110245
going_back_on_a_commitment,15438,1e-08,1e-08
graph_shape,15438,1e-08,1e-08
grasp,15438,0.250590975283,0.233333333333
grinding,15438,1e-08,1e-08
grooming,15438,1e-08,1e-08
ground_up,15438,1e-08,1e-08
growing_food,15438,0.57898102897,0.584415584416
guest_and_host,15438,1e-08,1e-08
guilt_or_innocence,15438,0.339050435514,0.285714285714
hair_configuration,15438,1e-08,1e-08
halt,15438,0.227679373023,0.237623762376
have_as_requirement,15438,0.243095977577,0.142857142857
have_as_translation_equivalent,15438,1e-08,1e-08
have_associated,15438,0.119597724274,0.0714285714286
having_or_lacking_access,15438,1e-08,1e-08
hearsay,15438,1e-08,1e-08
heat_potential,15438,1e-08,1e-08
heralding,15438,1e-08,1e-08
hiding_objects,15438,0.557782357274,0.467637540453
hindering,15438,0.410821252516,0.354353233831
hiring,15438,0.332870284485,0.357142857143
historic_event,15438,1e-08,1e-08
history,15438,1e-08,1e-08
hit_or_miss,15438,1e-08,1e-08
hit_target,15438,1e-08,1e-08
holding_off_on,15438,0.580713458427,0.456424079066
hostile_encounter,15438,0.133608665886,0.163551401869
hunting,15438,0.411954017953,0.285714285714
hunting_success_or_failure,15438,0.338890316169,0.330357142857
identicality,15438,0.135792135234,0.136277974087
idiosyncrasy,15438,1e-08,1e-08
imitating,15438,0.737828746708,0.609090909091
immobilization,15438,1e-08,1e-08
impact,15438,0.250769895501,0.271428571429
importance,15438,0.679398315975,0.571428571429
importing,15438,1e-08,1e-08
imposing_obligation,15438,0.669136109476,0.567401960784
impression,15438,1e-08,1e-08
imprisonment,15438,1e-08,1e-08
improvement_or_decline,15438,1e-08,1e-08
inclination,15438,0.343715257247,0.285211267606
inclusion,15438,0.241591127691,0.224537037037
increment,15438,1e-08,1e-08
indicating,15438,0.197728126984,0.166666666667
indigenous_origin,15438,1e-08,1e-08
individual_history,15438,1e-08,1e-08
infecting,15438,1e-08,1e-08
information,15438,0.330601072086,0.314814814815
infrastructure,15438,1e-08,1e-08
ingest_substance,15438,0.636190028155,0.5
ingestion,15438,0.511292229535,0.45647113594
ingredients,15438,0.160937139145,0.152311780982
inherent_purpose,15438,0.171759523861,0.169160997732
inhibit_movement,15438,0.347325004457,0.269417475728
installing,15438,0.332587158967,0.30612244898
instance,15438,1e-08,1e-08
institutionalization,15438,0.648081901964,0.5
intentionally_act,15438,0.191070141571,0.173768710398
intentionally_affect,15438,0.370832007269,0.31914893617
intentionally_create,15438,0.187219609209,0.163151877306
intercepting,15438,1e-08,1e-08
intoxicants,15438,0.420123513437,0.34395750332
intoxication,15438,0.322816600916,0.285714285714
invading,15438,0.43299056261,0.363354037267
judgment,15438,0.207386277095,0.193116098403
judgment_communication,15438,0.47849941087,0.403354978355
judgment_direct_address,15438,1e-08,1e-08
judicial_body,15438,1e-08,1e-08
just_found_out,15438,1e-08,1e-08
justifying,15438,0.323435787045,0.26
kidnapping,15438,1e-08,1e-08
killing,15438,0.284128883944,0.308510638298
kinship,15438,0.072758748839,0.0487804878049
knot_creation,15438,1e-08,1e-08
labeling,15438,0.226683612951,0.204379562044
labor_product,15438,0.0803144933494,0.101351351351
launch_process,15438,1e-08,1e-08
leadership,15438,0.540296030174,0.430404368533
leaving_traces,15438,1e-08,1e-08
left_to_do,15438,1e-08,1e-08
legal_rulings,15438,1e-08,1e-08
legality,15438,1e-08,1e-08
lending,15438,1e-08,1e-08
level_of_force_exertion,15438,1e-08,1e-08
light_movement,15438,0.126930966138,0.0857142857143
likelihood,15438,1e-08,1e-08
limitation,15438,1e-08,1e-08
limiting,15438,1e-08,1e-08
linguistic_meaning,15438,1e-08,1e-08
locale,15438,0.043290226872,0.03
locale_by_event,15438,0.275930051344,0.279942279942
locale_by_use,15438,0.453390714747,0.34452975048
locating,15438,0.734465627288,0.571428571429
location_of_light,15438,0.331185460841,0.316326530612
locative_relation,15438,0.524969922788,0.415938069217
losing,15438,1e-08,1e-08
losing_someone,15438,1e-08,1e-08
losing_track_of_perceiver,15438,1e-08,1e-08
losing_track_of_theme,15438,1e-08,1e-08
make_acquaintance,15438,1e-08,1e-08
make_agreement_on_action,15438,0.257303659137,0.277918781726
make_cognitive_connection,15438,0.079180597239,0.0714285714286
make_compromise,15438,1e-08,1e-08
make_noise,15438,1e-08,1e-08
making_arrangements,15438,1e-08,1e-08
making_faces,15438,1e-08,1e-08
manipulate_into_doing,15438,0.45592299218,0.3466796875
manipulation,15438,0.260829658912,0.23568
manufacturing,15438,0.284490955228,0.194582392777
mass_motion,15438,0.336733010178,0.285714285714
mathematical_relationship,15438,1e-08,1e-08
means,15438,0.0562388327397,0.047619047619
measurable_attributes,15438,0.0890464101154,0.0714285714286
measure_area,15438,1e-08,1e-08
measure_by_action,15438,1e-08,1e-08
measure_duration,15438,1e-08,1e-08
measure_linear_extent,15438,1e-08,1e-08
measure_mass,15438,1e-08,1e-08
measure_volume,15438,0.211473240761,0.198198198198
medical_conditions,15438,0.550511764027,0.490643274854
medical_intervention,15438,1e-08,1e-08
medium,15438,1e-08,1e-08
meet_specifications,15438,0.377371298074,0.33426443203
meet_with_response,15438,1e-08,1e-08
membership,15438,0.18015995268,0.172549019608
memorization,15438,1.0,1.0
memory,15438,1e-08,1e-08
mental_property,15438,0.160970636663,0.147058823529
mental_stimulus_exp_focus,15438,1e-08,1e-08
mental_stimulus_stimulus_focus,15438,1e-08,1e-08
mention,15438,0.175839245693,0.120689655172
military_operation,15438,1e-08,1e-08
misdeed,15438,0.150635280019,0.125
money,15438,0.289755754227,0.214285714286
morality_evaluation,15438,1e-08,1e-08
motion_directional,15438,0.53429391227,0.429865967366
motion_noise,15438,1e-08,1e-08
moving_in_place,15438,0.13187715514,0.14880952381
name_conferral,15438,0.120550488052,0.198198198198
namesake,15438,1e-08,1e-08
natural_features,15438,1e-08,1e-08
needing,15438,0.17115556842,0.209016393443
network,15438,1e-08,1e-08
noise_makers,15438,1e-08,1e-08
non-gradable_proximity,15438,1e-08,1e-08
none,15438,0.18484198234,0.238442455789
notification_of_charges,15438,0.0603491736503,0.089552238806
nuclear_process,15438,0.289598889702,0.357142857143
objective_influence,15438,0.412430961768,0.336372644296
obviousness,15438,1e-08,1e-08
occupy_rank,15438,0.0824250878689,0.0787760416667
offenses,15438,1e-08,1e-08
offering,15438,1e-08,1e-08
omen,15438,1e-08,1e-08
ontogeny,15438,1e-08,1e-08
operate_vehicle,15438,1e-08,1e-08
operating_a_system,15438,1e-08,1e-08
operational_testing,15438,1e-08,1e-08
opinion,15438,0.384105851387,0.310613464241
opportunity,15438,1e-08,1e-08
optical_image,15438,1e-08,1e-08
ordinal_numbers,15438,1e-08,1e-08
organization,15438,0.336710322861,0.256335282651
origin,15438,0.105880971616,0.089552238806
others_situation_as_stimulus,15438,0.104980818016,0.0769230769231
out_of_existence,15438,1e-08,1e-08
pardon,15438,1e-08,1e-08
part_edge,15438,1e-08,1e-08
part_inner_outer,15438,0.242947538715,0.31906614786
part_ordered_segments,15438,1e-08,1e-08
part_orientational,15438,1e-08,1e-08
part_piece,15438,0.0738910838333,0.0487804878049
part_whole,15438,0.193095977918,0.177545691906
participation,15438,0.237837599088,0.183673469388
partitive,15438,1e-08,1e-08
passing_off,15438,1e-08,1e-08
path_shape,15438,0.445355207433,0.396495327103
path_traveled,15438,1e-08,1e-08
pattern,15438,1e-08,1e-08
people,15438,0.10492606148,0.0871263250013
people_by_jurisdiction,15438,0.184800057701,0.142857142857
people_by_morality,15438,0.273368236499,0.249993576567
people_by_religion,15438,1e-08,1e-08
people_by_residence,15438,0.046278088525,0.0769230769231
people_by_vocation,15438,0.111119309643,0.106638418079
perception_active,15438,0.43185684839,0.355807200929
perception_experience,15438,0.0794883571173,0.0597014925373
performers_and_roles,15438,0.275151255599,0.228221025509
personal_relationship,15438,0.477760055412,0.357142857143
personal_success,15438,1e-08,1e-08
physical_artworks,15438,1e-08,1e-08
placing,15438,0.553913720415,0.481460653012
planting,15438,0.611453249642,0.566091954023
point_of_dispute,15438,1e-08,1e-08
political_locales,15438,1e-08,1e-08
popularity,15438,1e-08,1e-08
posing_as,15438,0.463414815921,0.395238095238
possession,15438,0.181659316328,0.141346153846
possibility,15438,1e-08,1e-08
posture,15438,0.0493640604465,0.0620437956204
practice,15438,1e-08,1e-08
predicament,15438,0.22655364473,0.214285714286
predicting,15438,1e-08,1e-08
preference,15438,1e-08,1e-08
presence,15438,1e-08,1e-08
preserving,15438,0.643260357008,0.571428571429
prevarication,15438,0.382350688362,0.299336650083
prevent_or_allow_possession,15438,0.638653855275,0.532717474981
preventing_or_letting,15438,0.29957458913,0.255584950029
probability,15438,0.0680264358042,0.0714285714286
process_continue,15438,1e-08,1e-08
process_end,15438,0.200031695157,0.214285714286
process_resume,15438,1e-08,1e-08
process_start,15438,1e-08,1e-08
process_stop,15438,1e-08,1e-08
processing_materials,15438,0.196887534587,0.198170731707
product_line,15438,1e-08,1e-08
progression,15438,0.536162683176,0.412497930806
prohibiting_or_licensing,15438,0.535346577022,0.41
project,15438,0.122420552675,0.126373626374
proliferating_in_number,15438,0.518890408132,0.471186440678
prominence,15438,1e-08,1e-08
proper_reference,15438,1e-08,1e-08
protecting,15438,0.533553866699,0.485645933014
protest,15438,1e-08,1e-08
provide_lodging,15438,1e-08,1e-08
public_services,15438,1e-08,1e-08
publishing,15438,1e-08,1e-08
purpose,15438,0.180832479341,0.157196969697
quantified_mass,15438,1e-08,1e-08
quantity,15438,0.25335924085,0.305823529412
quarreling,15438,0.318620914905,0.236040609137
questioning,15438,0.15756665546,0.107142857143
quitting,15438,0.263131090627,0.273255813953
quitting_a_place,15438,0.164919295545,0.135245901639
race_descriptor,15438,1e-08,1e-08
range,15438,1e-08,1e-08
ranked_expectation,15438,1e-08,1e-08
rashness,15438,1e-08,1e-08
ratification,15438,1e-08,1e-08
reason,15438,1e-08,1e-08
reasoning,15438,0.267673516475,0.2497403946
rebellion,15438,1e-08,1e-08
receiving,15438,1e-08,1e-08
recording,15438,0.326514580997,0.292705971277
records,15438,1e-08,1e-08
recovery,15438,1e-08,1e-08
redirecting,15438,0.250068303876,0.142857142857
reference_text,15438,1e-08,1e-08
referring_by_name,15438,1e-08,1e-08
reforming_a_system,15438,0.734430814573,0.66124260355
regard,15438,0.265123510633,0.219951923077
rejuvenation,15438,0.541791329492,0.442969451932
relating_concepts,15438,0.476271895474,0.420411985019
relational_natural_features,15438,1e-08,1e-08
relational_political_locales,15438,1e-08,1e-08
relational_quantity,15438,0.308871926676,0.289940828402
relative_time,15438,0.690628972165,0.571428571429
reliance,15438,0.250889828816,0.23046875
religious_belief,15438,0.137292851767,0.142857142857
remainder,15438,1e-08,1e-08
remembering_experience,15438,0.174601273412,0.194570135747
remembering_information,15438,0.429065585088,0.391347099312
remembering_to_do,15438,0.149782291277,0.174129353234
removing,15438,0.571500462753,0.472104426186
renting,15438,1e-08,1e-08
renting_out,15438,1e-08,1e-08
renunciation,15438,0.544037705883,0.5
reparation,15438,1e-08,1e-08
repayment,15438,1e-08,1e-08
repel,15438,1e-08,1e-08
replacing,15438,0.408407469152,0.364485981308
reporting,15438,0.191257961854,0.18009820036
representing,15438,0.584565375587,0.482547359936
request,15438,0.399863253738,0.326789366053
required_event,15438,0.284755312888,0.221438172043
rescuing,15438,1e-08,1e-08
research,15438,0.204164700773,0.198863636364
reserving,15438,1e-08,1e-08
reshaping,15438,0.51940611266,0.461628833014
residence,15438,0.287378172392,0.202898550725
resolve_problem,15438,0.282376453024,0.242710727969
