,output.FrameType,aqs,aqs_initial
attributed_information,10854,1e-08,1e-08
authority,10854,1e-08,1e-08
avoiding,10854,0.912680863979,0.832901554404
awareness,10854,0.0427811746014,0.0567010309278
awareness_status,10854,1e-08,1e-08
bail_decision,10854,1e-08,1e-08
be_in_agreement_on_action,10854,0.224008726424,0.240740740741
be_in_agreement_on_assessment,10854,0.369936623473,0.322797927461
be_on_alert,10854,0.768173783467,0.692307692308
be_subset_of,10854,0.119165937946,0.114285714286
be_translation_equivalent,10854,1e-08,1e-08
bearing_arms,10854,1e-08,1e-08
beat_opponent,10854,1e-08,1e-08
becoming,10854,0.813234202745,0.71304782663
becoming_a_member,10854,0.0715594548651,0.0902777777778
becoming_attached,10854,0.382993699256,0.317269076305
becoming_aware,10854,0.328637463932,0.286966730341
becoming_detached,10854,1e-08,1e-08
becoming_separated,10854,1e-08,1e-08
becoming_silent,10854,1e-08,1e-08
becoming_visible,10854,1e-08,1e-08
behind_the_scenes,10854,0.00288448078162,0.0289855072464
being_active,10854,1e-08,1e-08
being_at_risk,10854,0.441910507878,0.428571428571
being_attached,10854,0.143283485463,0.114285714286
being_detached,10854,0.801232114012,0.571428571429
being_dry,10854,1e-08,1e-08
being_employed,10854,0.373676041442,0.318926553672
being_in_category,10854,0.333016814153,0.285714285714
being_in_control,10854,0.264164655124,0.236666666667
being_in_effect,10854,0.049578681681,0.0617816091954
being_in_operation,10854,1e-08,1e-08
being_incarcerated,10854,0.815070689509,0.714285714286
being_located,10854,0.0811177831374,0.0645161290323
being_named,10854,0.429942998727,0.372759856631
being_necessary,10854,0.198385213851,0.188666666667
being_obligated,10854,0.709502615861,0.600506146059
being_obligatory,10854,1e-08,1e-08
being_operational,10854,1e-08,1e-08
being_strong,10854,1e-08,1e-08
being_wet,10854,1e-08,1e-08
besieging,10854,0.939152677365,0.897959183673
beyond_compare,10854,1e-08,1e-08
biological_mechanisms,10854,0.302005447603,0.296982003504
biological_urge,10854,1e-08,1e-08
board_vehicle,10854,1e-08,1e-08
body_decoration,10854,1e-08,1e-08
body_description_holistic,10854,1e-08,1e-08
body_description_part,10854,1e-08,1e-08
body_mark,10854,1e-08,1e-08
body_movement,10854,0.113597668753,0.109885057471
body_parts,10854,0.57076741119,0.508176100629
bond_maturation,10854,1e-08,1e-08
borrowing,10854,1e-08,1e-08
boundary,10854,1e-08,1e-08
bragging,10854,0.762451352604,0.718340611354
breaking_apart,10854,1e-08,1e-08
breaking_off,10854,1e-08,1e-08
breathing,10854,0.959097515696,0.928571428571
bringing,10854,0.635224660488,0.568052516411
building,10854,0.089142247349,0.094350459482
building_subparts,10854,1e-08,1e-08
buildings,10854,0.00416846222297,0.0307692307692
bungling,10854,0.111776948323,0.142857142857
burying,10854,0.857166544019,0.785714285714
businesses,10854,1e-08,1e-08
calendric_unit,10854,1e-08,1e-08
candidness,10854,1e-08,1e-08
capability,10854,1e-08,1e-08
capacity,10854,0.0395215100442,0.046511627907
capital_stock,10854,1e-08,1e-08
cardinal_numbers,10854,0.0355530470656,0.0952380952381
catastrophe,10854,0.156524603492,0.142857142857
categorization,10854,0.399990963584,0.352779064787
causation,10854,0.131993741637,0.116134032822
cause_change,10854,0.316155959559,0.272512338289
cause_change_of_consistency,10854,0.413697076212,0.376623376623
cause_change_of_phase,10854,1e-08,1e-08
cause_change_of_position_on_a_scale,10854,0.481151825959,0.459827044025
cause_change_of_strength,10854,0.680590865389,0.5
cause_emotion,10854,1e-08,1e-08
cause_expansion,10854,0.62318015701,0.583625730994
cause_harm,10854,0.14708437577,0.13963963964
cause_impact,10854,0.0195203497839,0.0251572327044
cause_motion,10854,0.126842308468,0.111365674427
cause_temperature_change,10854,1e-08,1e-08
cause_to_amalgamate,10854,0.509006445036,0.461085801063
cause_to_be_dry,10854,1e-08,1e-08
cause_to_be_included,10854,0.685541501337,0.615352796245
cause_to_be_sharp,10854,0.956326002406,0.866666666667
cause_to_be_wet,10854,0.849466454683,0.785714285714
cause_to_continue,10854,0.206441683768,0.201259445844
cause_to_end,10854,0.239846428996,0.218276515152
cause_to_experience,10854,1e-08,1e-08
cause_to_fragment,10854,0.161351493478,0.171428571429
cause_to_land,10854,1e-08,1e-08
cause_to_make_noise,10854,0.11474369152,0.110433604336
cause_to_make_progress,10854,0.617480992728,0.574683544304
cause_to_move_in_place,10854,1e-08,1e-08
cause_to_perceive,10854,0.291794674363,0.272126993377
cause_to_resume,10854,1e-08,1e-08
cause_to_start,10854,0.271157043107,0.243474689915
ceasing_to_be,10854,0.741202005776,0.719594594595
certainty,10854,0.120749699549,0.117366412214
change_direction,10854,0.581910780189,0.492283950617
change_event_duration,10854,0.229476882775,0.227272727273
change_event_time,10854,1e-08,1e-08
change_of_consistency,10854,0.721051002224,0.634889753567
change_of_leadership,10854,0.282654057581,0.220379537954
change_of_phase,10854,1e-08,1e-08
change_of_quantity_of_possession,10854,0.0639264058052,0.0710144927536
change_of_temperature,10854,0.0723880846844,0.0714285714286
change_operational_state,10854,0.0247468514427,0.0384615384615
change_position_on_a_scale,10854,0.316970786861,0.28060028617
change_posture,10854,1e-08,1e-08
change_resistance,10854,1e-08,1e-08
change_tool,10854,0.199585829677,0.187919463087
chaos,10854,1e-08,1e-08
chatting,10854,0.840322486671,0.776422764228
chemical-sense_description,10854,0.776427233725,0.759803921569
choosing,10854,0.851336960621,0.782006848438
circumscribed_existence,10854,0.216011667837,0.214912280702
claim_ownership,10854,1e-08,1e-08
clarity_of_resolution,10854,1e-08,1e-08
clemency,10854,1e-08,1e-08
closure,10854,0.57402589069,0.507482993197
clothing,10854,0.104617924781,0.0878243512974
clothing_parts,10854,1e-08,1e-08
cogitation,10854,0.226337887525,0.203853918614
coincidence,10854,1e-08,1e-08
collaboration,10854,1e-08,1e-08
colonization,10854,1e-08,1e-08
color,10854,0.793286886975,0.785714285714
color_qualities,10854,0.190757403534,0.214285714286
come_down_with,10854,0.408741138387,0.388178913738
come_into_effect,10854,0.322861777382,0.344444444444
come_together,10854,0.25071476342,0.233459383754
coming_to_be,10854,0.522811740624,0.428607503608
coming_to_believe,10854,0.486284304421,0.430627147766
coming_up_with,10854,0.231502881942,0.210489514524
commemorative,10854,1e-08,1e-08
commerce_scenario,10854,1e-08,1e-08
commitment,10854,0.248715955404,0.214580908936
committing_crime,10854,0.744416258061,0.674325309993
commonality,10854,1e-08,1e-08
communicate_categorization,10854,0.332802680978,0.320422151545
communication,10854,0.233568458272,0.210006054105
communication_manner,10854,0.0624004976176,0.0556891025641
communication_means,10854,1e-08,1e-08
communication_noise,10854,1e-08,1e-08
communication_response,10854,1e-08,1e-08
commutation,10854,1e-08,1e-08
commutative_process,10854,0.0708344535137,0.0834050487665
commutative_statement,10854,0.494814114574,0.428571428571
compatibility,10854,0.259899170169,0.21847690387
competition,10854,1e-08,1e-08
complaining,10854,0.0824155080547,0.114583333333
completeness,10854,1e-08,1e-08
compliance,10854,0.335533320167,0.285714285714
concessive,10854,1e-08,1e-08
condition_symptom_relation,10854,0.356820142576,0.336805907356
conduct,10854,0.184701254915,0.166666666667
conferring_benefit,10854,1e-08,1e-08
confronting_problem,10854,0.778581500163,0.679149085795
connecting_architecture,10854,0.0790246602964,0.105200945626
connectors,10854,0.34612471772,0.301764984601
conquering,10854,0.325303785543,0.310204081633
contacting,10854,0.0189907687531,0.0277777777778
containers,10854,0.171289639779,0.21576433121
containing,10854,0.735661553556,0.559261516439
contingency,10854,0.380916654384,0.286848072562
continued_state_of_affairs,10854,1e-08,1e-08
contrition,10854,0.838491687932,0.722627737226
control,10854,0.749189711054,0.647468880198
controller_object,10854,1e-08,1e-08
convey_importance,10854,0.704451576968,0.704980842912
cooking_creation,10854,0.85730828817,0.794326241135
correctness,10854,0.660090899024,0.642857142857
corroding,10854,0.0210225701891,0.0714285714286
corroding_caused,10854,1e-08,1e-08
cotheme,10854,0.530440555125,0.506535947712
court_examination,10854,1e-08,1e-08
craft,10854,0.786175272917,0.721854304636
create_physical_artwork,10854,0.031689255607,0.0289855072464
create_representation,10854,0.47651374304,0.444444444444
creating,10854,0.747750221628,0.685660471653
criminal_investigation,10854,0.491731908545,0.435897435897
cure,10854,0.370718365548,0.334166666667
custom,10854,1e-08,1e-08
cutting,10854,0.754124795255,0.644804088586
damaging,10854,0.690584237927,0.614972273567
daring,10854,1e-08,1e-08
death,10854,0.736703097391,0.690909090909
deciding,10854,0.91973941686,0.826229508197
defending,10854,0.287908767472,0.230137981118
degree,10854,1e-08,1e-08
delimitation_of_diversity,10854,0.405920543438,0.370106761566
delivery,10854,0.958657906909,0.91061452514
deny_or_grant_permission,10854,0.462016694334,0.41915381327
departing,10854,0.682735687538,0.630067776496
deserving,10854,1e-08,1e-08
desirability,10854,0.0962636923438,0.142857142857
desirable_event,10854,1e-08,1e-08
desiring,10854,0.8712605084,0.773140261215
destiny,10854,1e-08,1e-08
destroying,10854,0.910641850001,0.80625
detaching,10854,0.49634819081,0.563852813853
detaining,10854,0.212988376744,0.198717948718
detonate_explosive,10854,1e-08,1e-08
differentiation,10854,0.431401215326,0.304661989796
difficulty,10854,1e-08,1e-08
dimension,10854,0.338618243248,0.325859491779
direction,10854,1e-08,1e-08
discussion,10854,0.0615434133178,0.214285714286
disgraceful_situation,10854,1e-08,1e-08
dispersal,10854,0.849590404176,0.816923076923
distinctiveness,10854,0.203949124164,0.282828282828
distributed_position,10854,1e-08,1e-08
diversity,10854,0.593801494484,0.532157451422
documents,10854,0.244591858536,0.254772393539
dodging,10854,0.197221593254,0.186170212766
domain,10854,0.0169159623929,0.0416666666667
dominate_competitor,10854,0.667945176005,0.637903861308
dominate_situation,10854,0.766463584648,0.730994152047
dough_rising,10854,1e-08,1e-08
dressing,10854,0.0942788772441,0.0866141732283
dunking,10854,1e-08,1e-08
duplication,10854,0.902668029174,0.857142857143
duration_description,10854,1e-08,1e-08
duration_relation,10854,0.0269021199851,0.0714285714286
earnings_and_losses,10854,0.404796326806,0.320698757764
eclipse,10854,0.039927718701,0.0373831775701
economy,10854,1e-08,1e-08
education_teaching,10854,0.631782882168,0.591150844073
electricity,10854,1e-08,1e-08
elusive_goal,10854,0.0293824276898,0.0714285714286
emanating,10854,0.15685937012,0.148026315789
emitting,10854,1e-08,1e-08
emotion_active,10854,0.383214296864,0.357142857143
emotion_directed,10854,0.326605710375,0.308212560386
emotions_by_stimulus,10854,1e-08,1e-08
emotions_of_mental_activity,10854,0.374121113966,0.356807511737
emotions_success_or_failure,10854,1e-08,1e-08
emphasizing,10854,0.579762237549,0.560126582278
employing,10854,0.20233376224,0.144491685563
emptying,10854,0.182034915096,0.140350877193
encoding,10854,0.0177937812289,0.0294117647059
encounter,10854,1e-08,1e-08
endangering,10854,0.748448776288,0.714285714286
endeavor_failure,10854,0.685880706749,0.648726851852
enforcing,10854,0.762137102834,0.704545454545
entity,10854,1e-08,1e-08
erasing,10854,1e-08,1e-08
escaping,10854,1e-08,1e-08
estimated_value,10854,1e-08,1e-08
estimating,10854,0.0525789690949,0.0540540540541
evading,10854,0.809270753294,0.714893617021
evaluative_comparison,10854,1e-08,1e-08
event,10854,0.346549105622,0.319074074074
eventive_affecting,10854,0.363807822198,0.323338293651
eventive_cognizer_affecting,10854,0.108911336715,0.180402930403
evidence,10854,0.0660065746338,0.0676240456251
evoking,10854,0.647853137488,0.630177514793
examination,10854,0.649782002798,0.659090909091
exchange,10854,0.71496291688,0.619205298013
exchange_currency,10854,0.250906083807,0.285714285714
exclude_member,10854,1e-08,1e-08
excreting,10854,0.870954647739,0.857142857143
execute_plan,10854,0.619742644892,0.522184300341
exemplar,10854,0.630804289231,0.594142259414
exercising,10854,0.120602124851,0.142857142857
existence,10854,0.521532852334,0.485154525386
expansion,10854,0.687242754242,0.564211520302
expectation,10854,0.41565031563,0.348921832884
expend_resource,10854,0.427614153178,0.383911111111
expensiveness,10854,1e-08,1e-08
experiencer_focus,10854,0.335164642242,0.321997430957
experiencer_obj,10854,0.0592026622461,0.0368055555556
experimentation,10854,0.386880737664,0.369047619048
expertise,10854,0.161362540271,0.178333333333
explaining_the_facts,10854,0.222247040666,0.191322751323
explosion,10854,1e-08,1e-08
exporting,10854,1e-08,1e-08
expressing_publicly,10854,0.0442789840444,0.0542168674699
extreme_point,10854,1e-08,1e-08
extreme_value,10854,1e-08,1e-08
facial_expression,10854,0.159889848323,0.195080321285
fairness_evaluation,10854,1e-08,1e-08
fall_for,10854,1e-08,1e-08
familiarity,10854,1e-08,1e-08
fastener,10854,0.0635277608062,0.0714285714286
fear,10854,0.871981805188,0.785714285714
feeling,10854,0.285057753291,0.263948839822
feigning,10854,1e-08,1e-08
fields,10854,1e-08,1e-08
filling,10854,0.346970592209,0.320833333333
fining,10854,1e-08,1e-08
finish_competition,10854,0.371211010677,0.347005208333
finish_game,10854,0.122270854193,0.115384615385
fire_burning,10854,0.501073950515,0.357142857143
firing,10854,0.298801644685,0.269417475728
first_experience,10854,1e-08,1e-08
first_rank,10854,0.0554557246223,0.0944444444444
fleeing,10854,0.624804799929,0.428571428571
fluidic_motion,10854,0.205661665382,0.178571428571
food,10854,0.359814801295,0.342742742743
food_gathering,10854,1e-08,1e-08
forging,10854,1e-08,1e-08
forgiveness,10854,0.756866286811,0.630687830688
forgoing,10854,0.053488759465,0.047619047619
forming_relationships,10854,0.0378558681027,0.0363636363636
fragmentation_scenario,10854,1e-08,1e-08
freeing_from_confinement,10854,1e-08,1e-08
frequency,10854,1e-08,1e-08
friction,10854,1e-08,1e-08
frugality,10854,0.0465173703939,0.0357142857143
fullness,10854,0.055181941273,0.0714285714286
gathering_up,10854,0.367142082179,0.348314606742
gesture,10854,0.0184707671855,0.031884057971
getting,10854,0.381783190743,0.33368917957
getting_triggered,10854,0.619754599333,0.596153846154
getting_underway,10854,1e-08,1e-08
getting_up,10854,1e-08,1e-08
getting_vehicle_underway,10854,1e-08,1e-08
give_impression,10854,1e-08,1e-08
giving,10854,0.791726899754,0.724111334675
giving_birth,10854,0.556607386777,0.475274725275
giving_in,10854,0.365766464552,0.357142857143
gizmo,10854,0.0296849104515,0.0249800159872
going_back_on_a_commitment,10854,0.064278054799,0.0809792843691
graph_shape,10854,1e-08,1e-08
grasp,10854,0.0638485632796,0.0485232067511
grinding,10854,1e-08,1e-08
grooming,10854,1e-08,1e-08
ground_up,10854,1e-08,1e-08
growing_food,10854,0.449746588403,0.429951690821
guest_and_host,10854,1e-08,1e-08
guilt_or_innocence,10854,0.242967135702,0.214285714286
hair_configuration,10854,0.072385616427,0.114285714286
halt,10854,1e-08,1e-08
have_as_requirement,10854,0.726660111176,0.642475247525
have_as_translation_equivalent,10854,1e-08,1e-08
have_associated,10854,0.185693257398,0.192202729045
having_or_lacking_access,10854,1e-08,1e-08
hearsay,10854,0.632555180517,0.56352124183
heat_potential,10854,1e-08,1e-08
heralding,10854,0.108343794197,0.103773584906
hiding_objects,10854,0.537077329881,0.507662835249
hindering,10854,0.578427769488,0.560496031746
hiring,10854,0.132476554111,0.103222222222
historic_event,10854,1e-08,1e-08
history,10854,1e-08,1e-08
hit_or_miss,10854,1e-08,1e-08
hit_target,10854,1e-08,1e-08
holding_off_on,10854,1e-08,1e-08
hostile_encounter,10854,0.422952428597,0.399122807018
hunting,10854,1e-08,1e-08
hunting_success_or_failure,10854,1e-08,1e-08
identicality,10854,0.18411906241,0.154284221526
idiosyncrasy,10854,1e-08,1e-08
imitating,10854,0.813867989157,0.806701030928
immobilization,10854,0.068796364505,0.0714285714286
impact,10854,0.272339319978,0.250353107345
importance,10854,1e-08,1e-08
importing,10854,1e-08,1e-08
imposing_obligation,10854,0.355032978606,0.307851873144
impression,10854,1e-08,1e-08
imprisonment,10854,0.232595467762,0.214285714286
improvement_or_decline,10854,0.856663960689,0.818355555556
inclination,10854,0.383699195696,0.354487179487
inclusion,10854,0.712599187126,0.643738658005
increment,10854,1e-08,1e-08
indicating,10854,0.326064587275,0.297935548842
indigenous_origin,10854,1e-08,1e-08
individual_history,10854,1e-08,1e-08
infecting,10854,0.905281221847,0.857142857143
information,10854,0.298530163902,0.269230769231
infrastructure,10854,0.263703990614,0.245803357314
ingest_substance,10854,1e-08,1e-08
ingestion,10854,0.772359959069,0.695508274232
ingredients,10854,1e-08,1e-08
inherent_purpose,10854,1e-08,1e-08
inhibit_movement,10854,0.228520178675,0.224378881988
installing,10854,0.889730341172,0.7875
instance,10854,1e-08,1e-08
institutionalization,10854,0.0584399643366,0.0697278911565
intentionally_act,10854,0.681554170737,0.615575396825
intentionally_affect,10854,0.0339096948203,0.04
intentionally_create,10854,0.600486341222,0.530197099243
intercepting,10854,1e-08,1e-08
intoxicants,10854,0.0713866913891,0.0809523809524
intoxication,10854,1e-08,1e-08
invading,10854,0.695923997059,0.644444444444
judgment,10854,0.0644831998955,0.0710059171598
judgment_communication,10854,0.65527399101,0.564843094178
judgment_direct_address,10854,0.330291239076,0.357142857143
judicial_body,10854,1e-08,1e-08
just_found_out,10854,1e-08,1e-08
justifying,10854,0.411754313237,0.428571428571
kidnapping,10854,1e-08,1e-08
killing,10854,0.262725831536,0.209266169154
kinship,10854,0.0527044840658,0.1
knot_creation,10854,1e-08,1e-08
labeling,10854,0.432685243065,0.318791946309
labor_product,10854,0.0273934894199,0.042
launch_process,10854,1e-08,1e-08
leadership,10854,0.393335921178,0.33245858609
leaving_traces,10854,1e-08,1e-08
left_to_do,10854,0.224373958635,0.246206618241
legal_rulings,10854,0.445659487296,0.428571428571
legality,10854,1e-08,1e-08
lending,10854,1e-08,1e-08
level_of_force_exertion,10854,1e-08,1e-08
light_movement,10854,0.650723721964,0.539400136333
likelihood,10854,0.631590693122,0.556074766355
limitation,10854,1e-08,1e-08
limiting,10854,1e-08,1e-08
linguistic_meaning,10854,0.35451214122,0.299610894942
locale,10854,1e-08,1e-08
locale_by_event,10854,0.0828772787608,0.0986394557823
locale_by_use,10854,0.15305944143,0.158236434109
locating,10854,0.828648401239,0.761980830671
location_of_light,10854,0.354549184087,0.30615942029
locative_relation,10854,0.0948782962685,0.0720720720721
losing,10854,0.628448158936,0.551866429111
losing_someone,10854,0.284774087432,0.328782894737
losing_track_of_perceiver,10854,0.407678990537,0.374058406534
losing_track_of_theme,10854,0.23862172857,0.246805896806
make_acquaintance,10854,1e-08,1e-08
make_agreement_on_action,10854,0.720009413766,0.609160613398
make_cognitive_connection,10854,0.314006782985,0.346891534392
make_compromise,10854,1e-08,1e-08
make_noise,10854,1e-08,1e-08
making_arrangements,10854,0.832047076355,0.571428571429
making_faces,10854,1e-08,1e-08
manipulate_into_doing,10854,0.689682798982,0.644039735099
manipulation,10854,0.185984488047,0.166666666667
manufacturing,10854,0.0724923204411,0.0850497595885
mass_motion,10854,0.228823843379,0.214444444444
mathematical_relationship,10854,1e-08,1e-08
means,10854,0.0439898355293,0.0595238095238
measurable_attributes,10854,1e-08,1e-08
measure_area,10854,1e-08,1e-08
measure_by_action,10854,1e-08,1e-08
measure_duration,10854,1e-08,1e-08
measure_linear_extent,10854,0.0385972954265,0.047619047619
measure_mass,10854,0.37424528945,0.416996047431
measure_volume,10854,1e-08,1e-08
medical_conditions,10854,0.138808863286,0.114754098361
medical_intervention,10854,1e-08,1e-08
medium,10854,1e-08,1e-08
meet_specifications,10854,0.0849386372078,0.052380952381
meet_with_response,10854,1e-08,1e-08
membership,10854,0.0221743192565,0.0173913043478
memorization,10854,0.104609229375,0.116564417178
memory,10854,1e-08,1e-08
mental_property,10854,1e-08,1e-08
mental_stimulus_exp_focus,10854,1e-08,1e-08
mental_stimulus_stimulus_focus,10854,1e-08,1e-08
mention,10854,0.15861692272,0.142857142857
military_operation,10854,1e-08,1e-08
misdeed,10854,1e-08,1e-08
money,10854,1e-08,1e-08
morality_evaluation,10854,0.0139830545867,0.0952380952381
motion_directional,10854,0.63401375237,0.471659919028
motion_noise,10854,1e-08,1e-08
moving_in_place,10854,1e-08,1e-08
name_conferral,10854,0.489173609459,0.436936936937
namesake,10854,1e-08,1e-08
natural_features,10854,0.20950432537,0.25
needing,10854,0.448222546347,0.39332437276
network,10854,0.79837354815,0.74358974359
noise_makers,10854,0.806667796434,0.713357314149
non-gradable_proximity,10854,1e-08,1e-08
none,10854,0.072654026658,0.081804147501
notification_of_charges,10854,1e-08,1e-08
nuclear_process,10854,1e-08,1e-08
objective_influence,10854,0.181121319078,0.174299719888
obviousness,10854,0.142208697346,0.142857142857
occupy_rank,10854,0.0422393256036,0.0327868852459
offenses,10854,1e-08,1e-08
offering,10854,1e-08,1e-08
omen,10854,0.142303498589,0.158940397351
ontogeny,10854,0.0692953628354,0.113636363636
operate_vehicle,10854,0.0205358193729,0.036036036036
operating_a_system,10854,0.0538110251696,0.0507246376812
operational_testing,10854,0.71177128106,0.69014084507
opinion,10854,0.305692082174,0.260895623571
opportunity,10854,1e-08,1e-08
optical_image,10854,1e-08,1e-08
ordinal_numbers,10854,1e-08,1e-08
organization,10854,0.373049449299,0.357142857143
origin,10854,0.839738183711,0.791168658699
others_situation_as_stimulus,10854,1e-08,1e-08
out_of_existence,10854,1e-08,1e-08
pardon,10854,0.860939391973,0.766773162939
part_edge,10854,1e-08,1e-08
part_inner_outer,10854,0.197536896665,0.220606060606
part_ordered_segments,10854,1e-08,1e-08
part_orientational,10854,0.109411132069,0.129518072289
part_piece,10854,0.430923284263,0.387987012987
part_whole,10854,0.0153953062552,0.0166666666667
participation,10854,0.534230809027,0.482608695652
partitive,10854,1e-08,1e-08
passing_off,10854,1e-08,1e-08
path_shape,10854,0.09989124403,0.0911764705882
path_traveled,10854,0.166164947614,0.142857142857
pattern,10854,1e-08,1e-08
people,10854,0.00418451396402,0.0318927780714
people_by_jurisdiction,10854,1e-08,1e-08
people_by_morality,10854,0.00195712015111,0.00424528301887
people_by_religion,10854,1e-08,1e-08
people_by_residence,10854,1e-08,1e-08
people_by_vocation,10854,1e-08,1e-08
perception_active,10854,0.0700978559511,0.0791149706221
perception_experience,10854,0.484622380911,0.467873831776
performers_and_roles,10854,0.0508846519594,0.0450320512821
personal_relationship,10854,0.150595175078,0.214285714286
personal_success,10854,0.535303453024,0.514662756598
physical_artworks,10854,0.305708795245,0.285714285714
placing,10854,0.252220295066,0.231676344548
planting,10854,1e-08,1e-08
point_of_dispute,10854,0.179606659451,0.18137254902
political_locales,10854,1e-08,1e-08
popularity,10854,1e-08,1e-08
posing_as,10854,1e-08,1e-08
possession,10854,0.854729417622,0.830074487896
possibility,10854,1e-08,1e-08
posture,10854,0.128414699728,0.0845070422535
practice,10854,0.148590550083,0.214285714286
predicament,10854,1e-08,1e-08
predicting,10854,0.836031346597,0.752380952381
preference,10854,0.24667667403,0.238095238095
presence,10854,1e-08,1e-08
preserving,10854,0.706742191545,0.571428571429
prevarication,10854,1e-08,1e-08
prevent_or_allow_possession,10854,0.614551347526,0.541215009271
preventing_or_letting,10854,0.556076944173,0.511998739396
probability,10854,1e-08,1e-08
process_continue,10854,0.70949038779,0.62603997839
process_end,10854,1e-08,1e-08
process_resume,10854,1e-08,1e-08
process_start,10854,1e-08,1e-08
process_stop,10854,0.600130359188,0.571428571429
processing_materials,10854,0.0137364064195,0.047619047619
product_line,10854,1e-08,1e-08
progression,10854,0.31582528505,0.331546023235
prohibiting_or_licensing,10854,0.608087771896,0.559360816868
project,10854,0.0487796396305,0.0560747663551
proliferating_in_number,10854,1.0,1.0
prominence,10854,1e-08,1e-08
proper_reference,10854,1e-08,1e-08
protecting,10854,0.923452913138,0.785759294266
protest,10854,1e-08,1e-08
provide_lodging,10854,1e-08,1e-08
public_services,10854,1e-08,1e-08
publishing,10854,0.951100491972,0.90376984127
purpose,10854,0.397160614442,0.328367855948
quantified_mass,10854,0.0654680663142,0.047619047619
quantity,10854,0.22318088938,0.189028385841
quarreling,10854,1e-08,1e-08
questioning,10854,0.570022066481,0.49406175772
quitting,10854,0.0264864683414,0.0379310344828
quitting_a_place,10854,0.1125828551,0.122641509434
race_descriptor,10854,1e-08,1e-08
range,10854,0.595837859142,0.590012722646
ranked_expectation,10854,1e-08,1e-08
rashness,10854,1e-08,1e-08
ratification,10854,1e-08,1e-08
reason,10854,0.103128795549,0.0876288659794
reasoning,10854,1e-08,1e-08
rebellion,10854,1e-08,1e-08
receiving,10854,0.857280806709,0.794011082694
recording,10854,0.386335499175,0.326231527094
records,10854,0.320176025868,0.373456790123
recovery,10854,0.847827702923,0.816568047337
redirecting,10854,1e-08,1e-08
reference_text,10854,1e-08,1e-08
referring_by_name,10854,0.0821641541426,0.0761904761905
reforming_a_system,10854,0.936885653785,0.936046511628
regard,10854,0.0565602922027,0.0628284923928
rejuvenation,10854,0.237469147193,0.184761904762
relating_concepts,10854,0.448805157884,0.392361111111
relational_natural_features,10854,0.111504457294,0.230769230769
relational_political_locales,10854,1e-08,1e-08
relational_quantity,10854,1e-08,1e-08
relative_time,10854,0.535537733525,0.44422310757
reliance,10854,0.778775852441,0.669417475728
religious_belief,10854,0.360387784273,0.366055846422
remainder,10854,0.537249126107,0.5133087348
remembering_experience,10854,0.275956834928,0.283090024331
remembering_information,10854,0.0380036676554,0.0645161290323
remembering_to_do,10854,0.145471712645,0.214285714286
removing,10854,0.603280228267,0.538172862813
renting,10854,1e-08,1e-08
