,output.FrameType,aqs,aqs_initial
avoiding,11045,0.601976337625,0.510309278351
awareness,11045,0.0483787880961,0.0409090909091
awareness_status,11045,1e-08,1e-08
bail_decision,11045,1e-08,1e-08
be_in_agreement_on_action,11045,1e-08,1e-08
be_in_agreement_on_assessment,11045,0.512139908547,0.338759689922
be_on_alert,11045,1e-08,1e-08
be_subset_of,11045,0.0910776802788,0.0714285714286
be_translation_equivalent,11045,1e-08,1e-08
bearing_arms,11045,0.0177735810478,0.0540540540541
beat_opponent,11045,0.27403750442,0.204081632653
becoming,11045,0.789117684701,0.588367623742
becoming_a_member,11045,0.0920719209625,0.0790960451977
becoming_attached,11045,0.192987820275,0.150953984287
becoming_aware,11045,0.254460899355,0.272465221402
becoming_detached,11045,1e-08,1e-08
becoming_separated,11045,0.0212430537342,0.0857142857143
becoming_silent,11045,1e-08,1e-08
becoming_visible,11045,1e-08,1e-08
behind_the_scenes,11045,0.044037058584,0.109581320451
being_active,11045,1e-08,1e-08
being_at_risk,11045,0.455477624495,0.350289855072
being_attached,11045,0.193678118662,0.238095238095
being_detached,11045,1e-08,1e-08
being_dry,11045,1e-08,1e-08
being_employed,11045,0.163370120274,0.194654934438
being_in_category,11045,0.144815573935,0.148648648649
being_in_control,11045,0.361811896838,0.214285714286
being_in_effect,11045,0.101835173061,0.110294117647
being_in_operation,11045,0.466053962459,0.369897959184
being_incarcerated,11045,1e-08,1e-08
being_located,11045,0.0623446177224,0.04
being_named,11045,0.404388825416,0.302444362625
being_necessary,11045,0.60302003836,0.423792873793
being_obligated,11045,0.489358241257,0.363636363636
being_obligatory,11045,1e-08,1e-08
being_operational,11045,1e-08,1e-08
being_strong,11045,1e-08,1e-08
being_wet,11045,1e-08,1e-08
besieging,11045,0.174655274299,0.242504409171
beyond_compare,11045,1e-08,1e-08
biological_mechanisms,11045,1e-08,1e-08
biological_urge,11045,0.0704124255036,0.142857142857
board_vehicle,11045,0.140926900813,0.181818181818
body_decoration,11045,1e-08,1e-08
body_description_holistic,11045,1e-08,1e-08
body_description_part,11045,1e-08,1e-08
body_mark,11045,0.211265246205,0.2875
body_movement,11045,0.158894873836,0.172142857143
body_parts,11045,1e-08,1e-08
bond_maturation,11045,1e-08,1e-08
borrowing,11045,1e-08,1e-08
boundary,11045,1e-08,1e-08
bragging,11045,0.794689695826,0.622549019608
breaking_apart,11045,0.621948527736,0.503401360544
breaking_off,11045,0.691557167885,0.478417266187
breathing,11045,1e-08,1e-08
bringing,11045,0.724019567586,0.576554038282
building,11045,0.120223354396,0.131884493435
building_subparts,11045,1e-08,1e-08
buildings,11045,1e-08,1e-08
bungling,11045,0.0223316681506,0.171428571429
burying,11045,1e-08,1e-08
businesses,11045,1e-08,1e-08
calendric_unit,11045,1e-08,1e-08
candidness,11045,1e-08,1e-08
capability,11045,1e-08,1e-08
capacity,11045,1e-08,1e-08
capital_stock,11045,1e-08,1e-08
cardinal_numbers,11045,1e-08,1e-08
catastrophe,11045,0.255976933292,0.231481481481
categorization,11045,0.324679532775,0.227634883885
causation,11045,0.273232470499,0.222822045445
cause_change,11045,0.171666425937,0.146988100029
cause_change_of_consistency,11045,0.522760474029,0.359872611465
cause_change_of_phase,11045,0.2706551782,0.286324786325
cause_change_of_position_on_a_scale,11045,0.360597624864,0.295104166667
cause_change_of_strength,11045,0.301317106655,0.285714285714
cause_emotion,11045,0.0539234101697,0.114285714286
cause_expansion,11045,0.386938357798,0.297101449275
cause_harm,11045,1e-08,1e-08
cause_impact,11045,0.173989269219,0.142592592593
cause_motion,11045,0.139771329022,0.131121492695
cause_temperature_change,11045,0.503426620561,0.428571428571
cause_to_amalgamate,11045,0.298307473173,0.230232672779
cause_to_be_dry,11045,1e-08,1e-08
cause_to_be_included,11045,0.55903143402,0.409634231837
cause_to_be_sharp,11045,0.389973611065,0.285714285714
cause_to_be_wet,11045,1e-08,1e-08
cause_to_continue,11045,0.696996621376,0.514892830746
cause_to_end,11045,0.422275636691,0.272608370703
cause_to_experience,11045,0.154162458675,0.188172043011
cause_to_fragment,11045,0.675150320181,0.519083969466
cause_to_land,11045,1e-08,1e-08
cause_to_make_noise,11045,0.355617216155,0.36231884058
cause_to_make_progress,11045,0.69284999982,0.571428571429
cause_to_move_in_place,11045,0.351247488196,0.223300970874
cause_to_perceive,11045,0.443558068617,0.378294280675
cause_to_resume,11045,1e-08,1e-08
cause_to_start,11045,0.262619254116,0.191690387138
ceasing_to_be,11045,0.448091288713,0.257142857143
certainty,11045,0.0770513012529,0.146808510638
change_direction,11045,0.29832733901,0.176282051282
change_event_duration,11045,0.489583289634,0.443137254902
change_event_time,11045,1e-08,1e-08
change_of_consistency,11045,0.308384539284,0.256637168142
change_of_leadership,11045,0.248816660924,0.216680464952
change_of_phase,11045,0.356723004748,0.214285714286
change_of_quantity_of_possession,11045,0.167537891533,0.168103448276
change_of_temperature,11045,0.555867560071,0.428571428571
change_operational_state,11045,1e-08,1e-08
change_position_on_a_scale,11045,0.336463028593,0.309573232121
change_posture,11045,1e-08,1e-08
change_resistance,11045,1e-08,1e-08
change_tool,11045,0.207375987089,0.204044029672
chaos,11045,1e-08,1e-08
chatting,11045,0.040561185906,0.107142857143
chemical-sense_description,11045,1e-08,1e-08
choosing,11045,0.67850322184,0.464712636967
circumscribed_existence,11045,1e-08,1e-08
claim_ownership,11045,1e-08,1e-08
clarity_of_resolution,11045,1e-08,1e-08
clemency,11045,1e-08,1e-08
closure,11045,0.571165567992,0.391881342701
clothing,11045,0.193740354879,0.125766871166
clothing_parts,11045,1e-08,1e-08
cogitation,11045,0.143800622822,0.167034098578
coincidence,11045,1e-08,1e-08
collaboration,11045,0.752880267316,0.543352601156
colonization,11045,0.39862459099,0.326086956522
color,11045,0.893275753324,0.785714285714
color_qualities,11045,1e-08,1e-08
come_down_with,11045,1e-08,1e-08
come_into_effect,11045,1e-08,1e-08
come_together,11045,0.493394984382,0.406910569106
coming_to_be,11045,0.187321265891,0.158689156779
coming_to_believe,11045,0.142526170344,0.135928961749
coming_up_with,11045,0.23994698928,0.166394237936
commemorative,11045,1e-08,1e-08
commerce_scenario,11045,1e-08,1e-08
commitment,11045,0.252780332175,0.19299866961
committing_crime,11045,0.210430879746,0.225806451613
commonality,11045,1e-08,1e-08
communicate_categorization,11045,0.366146902572,0.308408768193
communication,11045,0.376715462652,0.275639160253
communication_manner,11045,0.304964072557,0.235203520352
communication_means,11045,1e-08,1e-08
communication_noise,11045,1e-08,1e-08
communication_response,11045,1e-08,1e-08
commutation,11045,1e-08,1e-08
commutative_process,11045,0.114276154251,0.136753663004
commutative_statement,11045,1e-08,1e-08
compatibility,11045,0.171983110893,0.251610704111
competition,11045,1e-08,1e-08
complaining,11045,1e-08,1e-08
completeness,11045,1e-08,1e-08
compliance,11045,0.183460929429,0.191919191919
concessive,11045,1e-08,1e-08
condition_symptom_relation,11045,0.199333864463,0.223484848485
conduct,11045,0.51483864928,0.399361022364
conferring_benefit,11045,1e-08,1e-08
confronting_problem,11045,0.60883361633,0.496626180837
connecting_architecture,11045,1e-08,1e-08
connectors,11045,0.405991149277,0.312651069104
conquering,11045,0.417085105945,0.308370044053
contacting,11045,0.048753110681,0.0402097902098
containers,11045,1e-08,1e-08
containing,11045,0.412011027833,0.251295799821
contingency,11045,0.373289738727,0.279761904762
continued_state_of_affairs,11045,1e-08,1e-08
contrition,11045,0.418035304748,0.414634146341
control,11045,0.334390948595,0.23785942492
controller_object,11045,1e-08,1e-08
convey_importance,11045,0.650744617916,0.5
cooking_creation,11045,1e-08,1e-08
correctness,11045,1e-08,1e-08
corroding,11045,0.411089306289,0.234953703704
corroding_caused,11045,0.238733840742,0.171428571429
cotheme,11045,1e-08,1e-08
court_examination,11045,0.268250680077,0.208
craft,11045,0.684758206731,0.545454545455
create_physical_artwork,11045,0.166410434681,0.11267452007
create_representation,11045,1e-08,1e-08
creating,11045,0.663453260732,0.505033148027
criminal_investigation,11045,0.353118419527,0.250853242321
cure,11045,0.434594037414,0.240606060606
custom,11045,1e-08,1e-08
cutting,11045,0.374131568157,0.260631001372
damaging,11045,0.358068296697,0.393992248062
daring,11045,0.135864569602,0.107142857143
death,11045,1e-08,1e-08
deciding,11045,0.681699332643,0.490404040404
defending,11045,0.372445177513,0.278126361656
degree,11045,1e-08,1e-08
delimitation_of_diversity,11045,0.0479306201857,0.0714285714286
delivery,11045,0.750368746119,0.428571428571
deny_or_grant_permission,11045,0.565044298591,0.445828164458
departing,11045,0.487403672327,0.355458986594
deserving,11045,0.292901467679,0.166666666667
desirability,11045,1e-08,1e-08
desirable_event,11045,1e-08,1e-08
desiring,11045,0.136139907262,0.289750957854
destiny,11045,1e-08,1e-08
destroying,11045,0.723846086692,0.531501340483
detaching,11045,1e-08,1e-08
detaining,11045,0.244778420493,0.208571428571
detonate_explosive,11045,1e-08,1e-08
differentiation,11045,0.447201335555,0.316774346964
difficulty,11045,1e-08,1e-08
dimension,11045,0.317063790179,0.299918500407
direction,11045,1e-08,1e-08
discussion,11045,0.231034906398,0.149068322981
disgraceful_situation,11045,1e-08,1e-08
dispersal,11045,1e-08,1e-08
distinctiveness,11045,0.46376699323,0.422143974961
distributed_position,11045,1e-08,1e-08
diversity,11045,0.627209919139,0.433205782313
documents,11045,0.0759467015188,0.0714285714286
dodging,11045,0.464832062517,0.311827956989
domain,11045,0.0342739869107,0.0833333333333
dominate_competitor,11045,0.390534865687,0.3275
dominate_situation,11045,0.591440562945,0.527227722772
dough_rising,11045,1e-08,1e-08
dressing,11045,0.019465177152,0.08
dunking,11045,1e-08,1e-08
duplication,11045,1e-08,1e-08
duration_description,11045,0.0213586269664,0.0714285714286
duration_relation,11045,1e-08,1e-08
earnings_and_losses,11045,0.293911139187,0.222509726957
eclipse,11045,0.226158703025,0.203551912568
economy,11045,1e-08,1e-08
education_teaching,11045,0.584830680697,0.422609819121
electricity,11045,1e-08,1e-08
elusive_goal,11045,0.346679925041,0.285714285714
emanating,11045,0.181688997886,0.140845070423
emitting,11045,0.681438292883,0.511990407674
emotion_active,11045,0.53762558193,0.497674418605
emotion_directed,11045,0.50070033687,0.361603375527
emotions_by_stimulus,11045,1e-08,1e-08
emotions_of_mental_activity,11045,1e-08,1e-08
emotions_success_or_failure,11045,1e-08,1e-08
emphasizing,11045,0.487166125898,0.34561965812
employing,11045,0.294582116495,0.21946271449
emptying,11045,0.401057951076,0.362811791383
encoding,11045,0.0385634304529,0.0528455284553
encounter,11045,0.0739031454785,0.0645161290323
endangering,11045,0.615893963241,0.511949219522
endeavor_failure,11045,0.787412099764,0.610538373425
enforcing,11045,0.892987172581,0.794617563739
entity,11045,1e-08,1e-08
erasing,11045,1e-08,1e-08
escaping,11045,0.416551042211,0.316919191919
estimated_value,11045,1e-08,1e-08
estimating,11045,0.0185515069957,0.0357142857143
evading,11045,0.476626408377,0.383802816901
evaluative_comparison,11045,0.136372924794,0.236546184739
event,11045,0.408906168123,0.331143235072
eventive_affecting,11045,0.36425552796,0.273302297573
eventive_cognizer_affecting,11045,0.0595717211104,0.10005952381
evidence,11045,0.119004846943,0.119350383878
evoking,11045,0.0156601635697,0.0810810810811
examination,11045,0.321737820074,0.357142857143
exchange,11045,0.665950409894,0.615384615385
exchange_currency,11045,0.158121268776,0.0714285714286
exclude_member,11045,1e-08,1e-08
excreting,11045,0.712069019776,0.5
execute_plan,11045,0.136325021264,0.132451499118
exemplar,11045,0.0736547951757,0.047619047619
exercising,11045,0.472122767148,0.417721518987
existence,11045,0.120391274465,0.115101289134
expansion,11045,0.560590228159,0.483333333333
expectation,11045,0.393737682757,0.259429824561
expend_resource,11045,1e-08,1e-08
expensiveness,11045,0.00802627887348,0.0173611111111
experiencer_focus,11045,0.147266881204,0.12037037037
experiencer_obj,11045,0.0575289692573,0.127399341851
experimentation,11045,1e-08,1e-08
expertise,11045,0.157949379673,0.118883792049
explaining_the_facts,11045,0.408781312416,0.303054039699
explosion,11045,1e-08,1e-08
exporting,11045,0.370344309729,0.428571428571
expressing_publicly,11045,0.299949888306,0.296239113827
extreme_point,11045,1e-08,1e-08
extreme_value,11045,1e-08,1e-08
facial_expression,11045,1e-08,1e-08
fairness_evaluation,11045,1e-08,1e-08
fall_for,11045,1e-08,1e-08
familiarity,11045,1e-08,1e-08
fastener,11045,1e-08,1e-08
fear,11045,1e-08,1e-08
feeling,11045,0.494443961734,0.374636601532
feigning,11045,1e-08,1e-08
fields,11045,0.104110155115,0.047619047619
filling,11045,0.185628594368,0.198610598417
fining,11045,1e-08,1e-08
finish_competition,11045,0.343309679014,0.269844632768
finish_game,11045,0.366262582764,0.303470277
fire_burning,11045,1e-08,1e-08
firing,11045,1e-08,1e-08
first_experience,11045,1e-08,1e-08
first_rank,11045,0.0328012772591,0.064453125
fleeing,11045,0.647195413735,0.605263157895
fluidic_motion,11045,0.438289762289,0.286458333333
food,11045,0.398658630875,0.339442231076
food_gathering,11045,1e-08,1e-08
forging,11045,0.0211603048791,0.0714285714286
forgiveness,11045,0.405942217581,0.296703296703
forgoing,11045,0.128494629067,0.0714285714286
forming_relationships,11045,0.294325390388,0.30303030303
fragmentation_scenario,11045,1e-08,1e-08
freeing_from_confinement,11045,1e-08,1e-08
frequency,11045,0.130069266119,0.142857142857
friction,11045,1e-08,1e-08
frugality,11045,0.340290441806,0.349397590361
fullness,11045,0.182103731209,0.177419354839
gathering_up,11045,0.285050893059,0.196629213483
gesture,11045,0.0470201390273,0.151125065411
getting,11045,0.444539454232,0.310112085363
getting_triggered,11045,1e-08,1e-08
getting_underway,11045,1e-08,1e-08
getting_up,11045,0.215342913308,0.170886075949
getting_vehicle_underway,11045,1e-08,1e-08
give_impression,11045,1e-08,1e-08
giving,11045,0.265000722835,0.209090909091
giving_birth,11045,0.0953084859435,0.146384479718
giving_in,11045,0.455326144862,0.317307692308
gizmo,11045,0.119664927752,0.0962246242299
going_back_on_a_commitment,11045,0.328890264568,0.225971370143
graph_shape,11045,1e-08,1e-08
grasp,11045,0.0601529193563,0.07
grinding,11045,0.0320118890129,0.0847457627119
grooming,11045,1e-08,1e-08
ground_up,11045,1e-08,1e-08
growing_food,11045,0.706171674481,0.51547116737
guest_and_host,11045,1e-08,1e-08
guilt_or_innocence,11045,0.641728264322,0.480519480519
hair_configuration,11045,1e-08,1e-08
halt,11045,1e-08,1e-08
have_as_requirement,11045,0.504692745233,0.433687736416
have_as_translation_equivalent,11045,1e-08,1e-08
have_associated,11045,0.168431639235,0.150938189845
having_or_lacking_access,11045,1e-08,1e-08
hearsay,11045,0.628449942002,0.502167060678
heat_potential,11045,1e-08,1e-08
heralding,11045,0.20661358672,0.159482758621
hiding_objects,11045,0.659864127284,0.470982142857
hindering,11045,0.43304452337,0.321581196581
hiring,11045,0.0692576054228,0.11404886562
historic_event,11045,1e-08,1e-08
history,11045,1e-08,1e-08
hit_or_miss,11045,1e-08,1e-08
hit_target,11045,1e-08,1e-08
holding_off_on,11045,0.186025600726,0.144578313253
hostile_encounter,11045,0.497166523633,0.285714285714
hunting,11045,0.65827173235,0.40395480226
hunting_success_or_failure,11045,0.31344354535,0.2470657277
identicality,11045,0.324679471037,0.310051967466
idiosyncrasy,11045,1e-08,1e-08
imitating,11045,0.501576877769,0.402597402597
immobilization,11045,0.192174238156,0.152777777778
impact,11045,0.0732677661311,0.0663716814159
importance,11045,0.0930536606831,0.108974358974
importing,11045,0.1247949696,0.142857142857
imposing_obligation,11045,0.498929581171,0.406505847953
impression,11045,1e-08,1e-08
imprisonment,11045,0.707062281116,0.571428571429
improvement_or_decline,11045,0.884491637688,0.642857142857
inclination,11045,0.48835710047,0.323913043478
inclusion,11045,0.751674775274,0.581058961768
increment,11045,1e-08,1e-08
indicating,11045,0.341497707769,0.259017941454
indigenous_origin,11045,1e-08,1e-08
individual_history,11045,1e-08,1e-08
infecting,11045,1e-08,1e-08
information,11045,0.473276073413,0.386644219978
infrastructure,11045,1e-08,1e-08
ingest_substance,11045,0.462997417075,0.323529411765
ingestion,11045,0.564794985746,0.443921737879
ingredients,11045,0.0101686943046,0.0967741935484
inherent_purpose,11045,1e-08,1e-08
inhibit_movement,11045,0.349076940034,0.240377213241
installing,11045,0.72361659138,0.57
instance,11045,1e-08,1e-08
institutionalization,11045,0.0111758614526,0.0277777777778
intentionally_act,11045,0.569697561079,0.397914170909
intentionally_affect,11045,0.449424068734,0.376258205689
intentionally_create,11045,0.444701663117,0.353707264957
intercepting,11045,1e-08,1e-08
intoxicants,11045,1e-08,1e-08
intoxication,11045,1e-08,1e-08
invading,11045,0.480985206267,0.37
judgment,11045,0.353049770902,0.247417064512
judgment_communication,11045,0.40433503773,0.340144949193
judgment_direct_address,11045,1e-08,1e-08
judicial_body,11045,1e-08,1e-08
just_found_out,11045,1e-08,1e-08
justifying,11045,0.543783076369,0.357142857143
kidnapping,11045,0.943741427383,0.778947368421
killing,11045,0.675344886015,0.492536369386
kinship,11045,0.190064368006,0.120689655172
knot_creation,11045,1e-08,1e-08
labeling,11045,0.468768018233,0.43380952381
labor_product,11045,0.03424392847,0.0323529411765
launch_process,11045,1e-08,1e-08
leadership,11045,0.431245732911,0.331714551799
leaving_traces,11045,1e-08,1e-08
left_to_do,11045,0.363822058877,0.41795154185
legal_rulings,11045,1e-08,1e-08
legality,11045,1e-08,1e-08
lending,11045,1e-08,1e-08
level_of_force_exertion,11045,1e-08,1e-08
light_movement,11045,0.234442680886,0.213753387534
likelihood,11045,0.439017663528,0.422413793103
limitation,11045,1e-08,1e-08
limiting,11045,1e-08,1e-08
linguistic_meaning,11045,0.207910741858,0.144345238095
locale,11045,0.187612070763,0.185042735043
locale_by_event,11045,0.187877834527,0.103092783505
locale_by_use,11045,0.259695859666,0.171799516908
locating,11045,0.64850751335,0.449852507375
location_of_light,11045,0.110642010138,0.148775894539
locative_relation,11045,0.0905446429198,0.0966666666667
losing,11045,0.662574764205,0.497236586942
losing_someone,11045,0.400691453591,0.31001482305
losing_track_of_perceiver,11045,0.13190417806,0.129145728643
losing_track_of_theme,11045,0.171527725548,0.150162337662
make_acquaintance,11045,0.0232068505751,0.0714285714286
make_agreement_on_action,11045,0.0698344602711,0.0833333333333
make_cognitive_connection,11045,0.471484615877,0.34558531746
make_compromise,11045,1e-08,1e-08
make_noise,11045,1e-08,1e-08
making_arrangements,11045,1e-08,1e-08
making_faces,11045,1e-08,1e-08
manipulate_into_doing,11045,0.227088246494,0.285714285714
manipulation,11045,0.535729453473,0.367928403756
manufacturing,11045,0.202196502038,0.160885195662
mass_motion,11045,1e-08,1e-08
mathematical_relationship,11045,1e-08,1e-08
means,11045,1e-08,1e-08
measurable_attributes,11045,0.0488911103167,0.0714285714286
measure_area,11045,1e-08,1e-08
measure_by_action,11045,1e-08,1e-08
measure_duration,11045,1e-08,1e-08
measure_linear_extent,11045,0.295882097058,0.285714285714
measure_mass,11045,1e-08,1e-08
measure_volume,11045,1e-08,1e-08
medical_conditions,11045,0.39196332727,0.349206349206
medical_intervention,11045,1e-08,1e-08
medium,11045,1e-08,1e-08
meet_specifications,11045,0.507762327391,0.33984375
meet_with_response,11045,0.0913867065235,0.0571428571429
membership,11045,0.264807062397,0.226340694006
memorization,11045,0.567203311718,0.412087912088
memory,11045,1e-08,1e-08
mental_property,11045,0.0345199222805,0.047619047619
mental_stimulus_exp_focus,11045,0.270451095114,0.357142857143
mental_stimulus_stimulus_focus,11045,1e-08,1e-08
mention,11045,1e-08,1e-08
military_operation,11045,1e-08,1e-08
misdeed,11045,0.29731543278,0.205882352941
money,11045,1e-08,1e-08
morality_evaluation,11045,1e-08,1e-08
motion_directional,11045,0.140849625608,0.231450719823
motion_noise,11045,1e-08,1e-08
moving_in_place,11045,0.569835695973,0.428571428571
name_conferral,11045,0.260675421485,0.232636954503
namesake,11045,1e-08,1e-08
natural_features,11045,1e-08,1e-08
needing,11045,0.457367983239,0.434839443024
network,11045,1e-08,1e-08
noise_makers,11045,0.577755979034,0.372909698997
non-gradable_proximity,11045,1e-08,1e-08
none,11045,0.163623756073,0.132911833879
notification_of_charges,11045,0.133687705033,0.142857142857
nuclear_process,11045,0.0196853865091,0.0714285714286
objective_influence,11045,0.276689581387,0.255134877266
obviousness,11045,0.182637287625,0.11320754717
occupy_rank,11045,1e-08,1e-08
offenses,11045,0.103367317837,0.0714285714286
offering,11045,0.309267890999,0.267857142857
omen,11045,0.0685668683324,0.182481751825
ontogeny,11045,1e-08,1e-08
operate_vehicle,11045,1e-08,1e-08
operating_a_system,11045,0.386604740178,0.309677419355
operational_testing,11045,0.332066132198,0.254716981132
opinion,11045,0.392346114269,0.330506279729
opportunity,11045,1e-08,1e-08
optical_image,11045,1e-08,1e-08
ordinal_numbers,11045,1e-08,1e-08
organization,11045,0.336036010167,0.214285714286
origin,11045,0.322362608226,0.175555555556
others_situation_as_stimulus,11045,0.180402123702,0.144578313253
out_of_existence,11045,1e-08,1e-08
pardon,11045,0.874194631781,0.596638655462
part_edge,11045,0.175716653569,0.142857142857
part_inner_outer,11045,0.130559051604,0.12077294686
part_ordered_segments,11045,1e-08,1e-08
part_orientational,11045,0.276175706667,0.19708994709
part_piece,11045,0.208713277944,0.122448979592
part_whole,11045,0.17577941753,0.143955014058
participation,11045,1e-08,1e-08
partitive,11045,1e-08,1e-08
passing_off,11045,1e-08,1e-08
path_shape,11045,0.110885894814,0.106312056738
path_traveled,11045,0.125503157052,0.142857142857
pattern,11045,0.15003149726,0.329861111111
people,11045,0.0331066978089,0.0513876041138
people_by_jurisdiction,11045,1e-08,1e-08
people_by_morality,11045,0.0326924287181,0.0798672566372
people_by_religion,11045,1e-08,1e-08
people_by_residence,11045,1e-08,1e-08
people_by_vocation,11045,1e-08,1e-08
perception_active,11045,0.149413109695,0.133065618592
perception_experience,11045,0.382611311659,0.28049941928
performers_and_roles,11045,0.0755753659976,0.0939863296873
personal_relationship,11045,1e-08,1e-08
personal_success,11045,0.0632674077461,0.142857142857
physical_artworks,11045,1e-08,1e-08
placing,11045,0.303227584267,0.255604610146
planting,11045,1e-08,1e-08
point_of_dispute,11045,0.0163920745439,0.0714285714286
political_locales,11045,1e-08,1e-08
popularity,11045,1e-08,1e-08
posing_as,11045,0.0136132915327,0.0289855072464
possession,11045,0.699614901608,0.571017402945
possibility,11045,1e-08,1e-08
posture,11045,0.0243075868387,0.030303030303
practice,11045,1e-08,1e-08
predicament,11045,1e-08,1e-08
predicting,11045,1e-08,1e-08
preference,11045,0.49265671034,0.4125
presence,11045,1e-08,1e-08
preserving,11045,1e-08,1e-08
prevarication,11045,1e-08,1e-08
prevent_or_allow_possession,11045,0.661815741641,0.486111111111
preventing_or_letting,11045,0.566556359084,0.431337525442
probability,11045,0.0814738396111,0.103174603175
process_continue,11045,0.552612783357,0.388888888889
process_end,11045,0.807762435909,0.605769230769
process_resume,11045,1e-08,1e-08
process_start,11045,0.850117761139,0.571428571429
process_stop,11045,0.483006079309,0.406172839506
processing_materials,11045,0.153062518796,0.25
product_line,11045,1e-08,1e-08
progression,11045,0.501730432124,0.432741886564
prohibiting_or_licensing,11045,0.642247933975,0.511904761905
project,11045,0.0582835370676,0.0285714285714
proliferating_in_number,11045,0.447052440612,0.428571428571
prominence,11045,1e-08,1e-08
proper_reference,11045,1e-08,1e-08
protecting,11045,0.733281961024,0.608912869704
protest,11045,1e-08,1e-08
provide_lodging,11045,1e-08,1e-08
public_services,11045,1e-08,1e-08
publishing,11045,1e-08,1e-08
purpose,11045,0.366414865013,0.268857473545
quantified_mass,11045,1e-08,1e-08
quantity,11045,0.249614697884,0.21088771311
quarreling,11045,0.623583745942,0.426517571885
questioning,11045,1e-08,1e-08
quitting,11045,0.229050896725,0.178080229226
quitting_a_place,11045,0.104018189146,0.107142857143
race_descriptor,11045,1e-08,1e-08
range,11045,0.688508964351,0.523901808786
ranked_expectation,11045,1e-08,1e-08
rashness,11045,1e-08,1e-08
ratification,11045,1e-08,1e-08
reason,11045,0.243955179573,0.231435643564
reasoning,11045,0.136760476388,0.156067251462
rebellion,11045,1e-08,1e-08
receiving,11045,0.610932479322,0.47704248366
recording,11045,0.206817460053,0.183255086072
records,11045,1e-08,1e-08
recovery,11045,0.908368823167,0.714285714286
redirecting,11045,0.668715793897,0.414201183432
reference_text,11045,1e-08,1e-08
referring_by_name,11045,0.10116778447,0.109829059829
reforming_a_system,11045,0.923127961625,0.791536050157
regard,11045,0.196244789084,0.200956544627
rejuvenation,11045,0.235215858656,0.230912863071
relating_concepts,11045,0.522695961519,0.405024000942
relational_natural_features,11045,1e-08,1e-08
relational_political_locales,11045,1e-08,1e-08
relational_quantity,11045,0.0811659627582,0.0714285714286
relative_time,11045,0.345872673465,0.214285714286
reliance,11045,0.572690337372,0.401808406647
religious_belief,11045,0.24719295177,0.215159574468
remainder,11045,0.536947590796,0.421028080208
remembering_experience,11045,0.0447418298503,0.0581740976645
remembering_information,11045,0.0416583795726,0.1
remembering_to_do,11045,0.0260425294382,0.132352941176
removing,11045,0.498711381509,0.391948149742
renting,11045,1e-08,1e-08
renting_out,11045,1e-08,1e-08
renunciation,11045,0.845599264753,0.673745173745
reparation,11045,1e-08,1e-08
repayment,11045,1e-08,1e-08
repel,11045,1e-08,1e-08
