worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A27PVIL93ZMY46,103.0,1,1,1,0.271892861108,0.447291130563,0.607865532154,0.151299596665,0.293110956471,0.516185401209
A28A3HF3LSEIDT,92.5760533911,6,399,399,0.0707412383895,0.226424415067,0.312427607987,0.0864403967359,0.220913984589,0.391285309062
A29VL3MZE7YPBZ,30.3333333333,1,30,30,0.469029623469,0.594462036525,0.788998446747,0.257313965103,0.403824968783,0.637191815747
A2APPZDU0VS9LN,899.0,1,1,1,0.446981532178,0.556492605019,0.803211989067,0.310123974324,0.415713639736,0.746003846592
A2BPBFN87X32NO,175.5,1,4,4,0.45456810081,0.543377067454,0.836561069719,0.284943819688,0.384361844655,0.741342627139
A2BXQ8SZLFQF4D,68.3333333333,1,3,3,0.268685982136,0.456549099887,0.588514975065,0.129358177744,0.292159200415,0.442766058916
A2EOOF9D135HQ1,359.0,1,1,1,0.1289827048,0.256815964746,0.502237876559,0.0598282211769,0.170973383119,0.349927106112
A2ESBX4C2Q6TQY,38.0,1,1,1,0.512139154654,0.570784598845,0.897254683623,0.321350074217,0.44758886066,0.717958158618
A2F2DDH12YU4AK,93.5,1,2,2,0.292731856362,0.426855593401,0.685786624065,0.0990990255863,0.23042986162,0.43006155925
A2FUMA4UR6S920,630.174071047,7,548,548,0.0796888182519,0.238074213486,0.334722593788,0.0715242897879,0.201251854699,0.355396922403
A2IOT3PCS9G5RK,52.0,1,2,2,0.253912234511,0.403984517307,0.628519717051,0.191737285089,0.33973915347,0.564366170724
A2IU5TX5S0FA1C,37.875,2,16,16,0.474017188328,0.605491330061,0.782863708851,0.247611202116,0.39175237281,0.632060503781
A2KJ983WWTEK4L,260.227272727,2,12,12,0.383385143117,0.545297330851,0.703075407536,0.169159406007,0.322326986314,0.524806836503
A2LFVJ28A2J2PK,139.0,1,1,1,0.481173202184,0.553341154948,0.869577832557,0.261800033492,0.392254559397,0.667423812472
A2OAZPREKF6PQR,231.864693878,7,656,656,0.139134131928,0.318333628563,0.437070166154,0.0994432702522,0.236129754702,0.421138244003
A2P065E9CYMYJL,112.6,1,20,20,0.468241861059,0.599782046135,0.780686691235,0.244922765279,0.39031339356,0.62750284597
A2RYRS301XIZZD,37.0,1,2,2,0.303970046871,0.450540197636,0.674679081835,0.207324554181,0.354367330424,0.585055495756
A2SBISQJE2ZPJQ,422.413748174,8,613,613,0.333889315061,0.500898133473,0.666581272214,0.175602223369,0.327506233424,0.536179789719
A2T7HLGR4UMO39,23.6666666667,1,9,9,0.518856441583,0.613406897002,0.845860136425,0.312517559041,0.427347448512,0.731296185643
A2UF2FRGVW4T89,868.055256992,6,297,297,0.33570760414,0.498165164926,0.673888155527,0.170191697569,0.318252817088,0.534768864345
A2USD3XJ7TU9Y7,431.511818182,3,254,254,0.478862253518,0.598237621237,0.80045493048,0.278723236391,0.420694690657,0.662530910377
A2WNW8A4MOR7T7,29.0,1,1,1,0.425573876408,0.517574579633,0.822246480323,0.182486528711,0.302619672515,0.603022689156
A2XFO0X6RCS98M,261.113197314,4,261,261,0.397041621612,0.54029867819,0.734855807795,0.193855113603,0.33507393842,0.578544289411
A314XJY8V1YL12,795.643648019,3,58,58,0.364299684515,0.505162160696,0.72115394394,0.17366102725,0.309707137604,0.560726590265
A31XNLA9REVGXL,603.58974359,1,39,39,0.277109825033,0.417777454882,0.663295306616,0.118288291242,0.254226056439,0.465287834374
A3454T4PU9GJM0,68.0,1,1,1,0.0206226626521,0.101998533222,0.202185874645,0.017978511656,0.0862219129419,0.208514414057
A358YR7MWC6LRH,471.173076923,1,52,52,0.360425522702,0.503189870515,0.716281355849,0.185921817703,0.332978314088,0.558360138894
A35D31QHYQUF9V,332.754716981,1,53,53,0.480103777979,0.600598885626,0.799375072897,0.288419918349,0.42215227305,0.683212993893
A36ABFLSNFESVJ,895.472006879,3,210,210,0.338872737878,0.501058128518,0.676314221027,0.174974177218,0.329670727477,0.530754363777
A36H3PO6JZD414,78.5,1,2,2,0.190460565394,0.388928633987,0.489705690841,0.254863338329,0.403984099567,0.630874677004
A36SM7QM8OK3H6,31.0,1,1,1,0.65298738595,0.711944639149,0.917188430172,0.472673440385,0.580094310254,0.814821714383
A374STD2W8N1U8,1056.28,1,50,50,0.463840477445,0.592816477775,0.782435196784,0.232390501505,0.371807261989,0.625029485067
A39N0WW02VT0MB,187.594667703,8,630,630,0.243624232828,0.432392538677,0.563433017539,0.117886139429,0.268565107398,0.438948084401
A3BI0AX5T5GVO3,180.254873016,5,394,394,0.279751738774,0.456615894467,0.612663164301,0.177102645113,0.328256905476,0.539524507051
A3C3RLZKKHH1FC,293.976756757,5,394,394,0.144087895366,0.323497150763,0.445406999801,0.128863805914,0.269459053039,0.478231495512
A3EG4C9T4F5DUR,1520.41650615,3,187,187,0.492115605157,0.604046758047,0.814697866683,0.258443182836,0.39693463838,0.651097580929
A3EZ0H07TSDAPW,427.265971192,8,705,705,0.172852638753,0.366779105483,0.471271771398,0.0782382528843,0.219854028819,0.355864540234
A3F0NFNLOLFJT0,136.026785714,2,58,58,0.420289733145,0.540662206537,0.777361036268,0.234236909838,0.361728938607,0.647548163383
A3GW3MPLVGG7PZ,17.8787878788,1,99,99,0.365888572547,0.506792884466,0.721968645895,0.175469047657,0.31848707789,0.550945579392
A3O1I9MATO3ZZN,271.050690765,6,350,350,0.40574121567,0.536661676306,0.756046562636,0.203953741273,0.337416010193,0.604457806126
A3O81LHBBI8NPK,39.0,1,1,1,0.0282121366674,0.152063125752,0.18552911186,0.0281669690927,0.112667876371,0.25
A3OOGICWSLXYB0,147.0,1,12,12,0.496819991891,0.585964140683,0.847867569699,0.296549245752,0.420581016922,0.705094223992
A3TUMZ954ORSUC,47.4291602946,3,159,159,0.294911674237,0.47188692914,0.62496258325,0.175877088203,0.332868371028,0.528368278608
A5LYLHG880ABE,521.143892408,6,362,362,0.0516451030048,0.193092358945,0.267463214428,0.0726623338531,0.203118690945,0.357733370154
A6JKKANO7F4KD,13.0,1,1,1,0.761725560792,0.80255156779,0.949129739899,0.568350325644,0.618346732107,0.919145030018
A7NZ814Q5MX2R,85.0,1,1,1,0.704080853273,0.784451550868,0.897545364648,0.371243646551,0.493269813853,0.752617809006
ACGHHDT7RY1AH,71.5,2,2,2,0.581790778237,0.666638064808,0.872723609632,0.271824476628,0.41938002454,0.64815790148
ACSS93E03ZUGX,1046.85714286,1,21,21,0.289194203165,0.440841969731,0.656004244201,0.110351509002,0.248505341996,0.4440609128
AHT8HA3JRWVGV,91.5,1,4,4,0.482851494717,0.6073160611,0.795058002981,0.326566362488,0.446032021404,0.73215900836
AIWEXPJAU66D9,108.0,1,1,1,0.161916724965,0.27217965774,0.594889148991,0.098003169479,0.213241362371,0.459587991697
AJNQ2PBD07FKE,873.643973089,4,147,147,0.417787803835,0.548235742107,0.762058676126,0.20184617328,0.339783438025,0.594043589803
AKSJ3C5O3V9RB,3304.83333333,3,4,4,0.720978037877,0.762974139664,0.944957371943,0.47035031645,0.559330115967,0.840917202601
AL6TUFYAMT6U4,981.684950815,8,611,611,0.375935326894,0.529422346694,0.710085868573,0.186565211678,0.335369840888,0.556296926354
ALQ7GPHT431Q2,17.0266875981,2,62,62,0.313216423808,0.477688284444,0.655692077885,0.203414527009,0.351728581116,0.578328114149
ALVNMQMD3Q3ZE,31.86,1,50,50,0.381853980636,0.518136697765,0.736975362454,0.160345352715,0.291131445203,0.550766175749
APGX2WZ59OWDN,30.3333333333,1,9,9,0.377568225476,0.532666616647,0.708826522399,0.224180016331,0.379252120232,0.591110779271
APKZZ03P89DHY,1370.91145833,2,126,126,0.391818528555,0.518868082423,0.755140934331,0.186726147292,0.313465572494,0.59568311061
AQD91RFHV1WNE,279.596819428,6,386,386,0.0847732600271,0.248198898837,0.341553731399,0.0803029567383,0.211187500202,0.380244837699
ARFAW0SGYEMFL,180.066666667,1,15,15,0.376326308954,0.541404730711,0.695092391342,0.215515021606,0.368513530973,0.584822546507
ARJ6SPCZJVARE,555.0,1,5,5,0.464672305714,0.618378626836,0.751436556097,0.151213557178,0.309224620496,0.489008788934
ASPRULQHB8B1F,32.0,1,6,6,0.572225877276,0.650913495607,0.879112018936,0.328760206697,0.47049461419,0.698754452829
AW4AHMQ7EN4QI,29.0,1,1,1,0.227519040481,0.291962976247,0.779273603132,0.0703998971181,0.172443825884,0.408248290464
AWRAXV1RIYR0M,70.0,1,1,1,0.0633662191488,0.207619538476,0.305203544975,0.0435563855135,0.142254559397,0.306186217848
AWTP9JNX0WK2F,17.7237719298,4,307,307,0.366029816464,0.521237775352,0.702231944369,0.191853306628,0.340940089238,0.562718532329
AZ9BZONG644TU,936.0,1,1,1,0.55768945515,0.624926359512,0.89240827605,0.324698144982,0.415355262657,0.781735959971
AZFMTIDXO292D,23.0,1,1,1,0.176402802367,0.315443924208,0.559220795928,0.0828706157506,0.193364770085,0.428571428571
