,output.FrameType,aqs,aqs_initial
cause_change_of_strength,9177,0.851429229313,0.697826086957
cause_emotion,9177,1e-08,1e-08
cause_expansion,9177,0.459769447551,0.312189054726
cause_harm,9177,1e-08,1e-08
cause_impact,9177,0.21256072909,0.158450704225
cause_motion,9177,0.164797520917,0.131106786322
cause_temperature_change,9177,0.95297192939,0.857142857143
cause_to_amalgamate,9177,0.260740058585,0.209927140255
cause_to_be_dry,9177,1e-08,1e-08
cause_to_be_included,9177,0.582711885533,0.423094929685
cause_to_be_sharp,9177,0.620877201079,0.428571428571
cause_to_be_wet,9177,1e-08,1e-08
cause_to_continue,9177,0.611827424682,0.446389496718
cause_to_end,9177,0.516778983445,0.315735869419
cause_to_experience,9177,0.143548282712,0.222222222222
cause_to_fragment,9177,0.24816903444,0.171428571429
cause_to_land,9177,1e-08,1e-08
cause_to_make_noise,9177,0.31090851209,0.349206349206
cause_to_make_progress,9177,0.515549829263,0.357819905213
cause_to_move_in_place,9177,0.260801061253,0.106060606061
cause_to_perceive,9177,0.298519410459,0.245568783069
cause_to_resume,9177,0.571115810227,0.357142857143
cause_to_start,9177,0.202277908466,0.135018098672
ceasing_to_be,9177,1e-08,1e-08
certainty,9177,0.0969540505912,0.133858267717
change_direction,9177,1e-08,1e-08
change_event_duration,9177,0.268442497248,0.237668161435
change_event_time,9177,1e-08,1e-08
change_of_consistency,9177,0.672224737004,0.384615384615
change_of_leadership,9177,0.18213482083,0.222646103896
change_of_phase,9177,1e-08,1e-08
change_of_quantity_of_possession,9177,0.0972960911207,0.115079365079
change_of_temperature,9177,0.116963498258,0.142857142857
change_operational_state,9177,0.0866688255498,0.168918918919
change_position_on_a_scale,9177,0.433970135321,0.343050960819
change_posture,9177,1e-08,1e-08
change_resistance,9177,1e-08,1e-08
change_tool,9177,0.21444895582,0.147619047619
chaos,9177,1e-08,1e-08
chatting,9177,1e-08,1e-08
chemical-sense_description,9177,1e-08,1e-08
choosing,9177,0.670879074118,0.490515383108
circumscribed_existence,9177,0.121387444855,0.142857142857
claim_ownership,9177,1e-08,1e-08
clarity_of_resolution,9177,1e-08,1e-08
clemency,9177,1e-08,1e-08
closure,9177,0.405854807314,0.309164149043
clothing,9177,0.0187991124167,0.0595238095238
clothing_parts,9177,1e-08,1e-08
cogitation,9177,0.0659944091196,0.0912727351072
coincidence,9177,1e-08,1e-08
collaboration,9177,0.21584599115,0.217592592593
colonization,9177,1e-08,1e-08
color,9177,0.747780762082,0.559471365639
color_qualities,9177,1e-08,1e-08
come_down_with,9177,1e-08,1e-08
come_into_effect,9177,1e-08,1e-08
come_together,9177,0.495559572396,0.415678004535
coming_to_be,9177,0.369764197393,0.25152190052
coming_to_believe,9177,0.321284771595,0.312980769231
coming_up_with,9177,0.240974778652,0.193876597347
commemorative,9177,1e-08,1e-08
commerce_scenario,9177,0.0472815319945,0.0714285714286
commitment,9177,0.244962209343,0.188832622601
committing_crime,9177,1e-08,1e-08
commonality,9177,1e-08,1e-08
communicate_categorization,9177,0.221402712954,0.184647302905
communication,9177,0.391868021672,0.264517907561
communication_manner,9177,0.298415200272,0.247041420118
communication_means,9177,0.0725887527112,0.0714285714286
communication_noise,9177,1e-08,1e-08
communication_response,9177,1e-08,1e-08
commutation,9177,1e-08,1e-08
commutative_process,9177,0.10984727404,0.114863255193
commutative_statement,9177,1e-08,1e-08
compatibility,9177,0.318599093311,0.33284591195
competition,9177,0.610447482074,0.428571428571
complaining,9177,0.163419219081,0.258928571429
completeness,9177,1e-08,1e-08
compliance,9177,0.323275328187,0.171428571429
concessive,9177,1e-08,1e-08
condition_symptom_relation,9177,0.0381594926939,0.0714285714286
conduct,9177,0.100449736979,0.166242937853
conferring_benefit,9177,1e-08,1e-08
confronting_problem,9177,0.481755045851,0.357142857143
connecting_architecture,9177,1e-08,1e-08
connectors,9177,0.245629302094,0.152329749104
conquering,9177,0.725430295747,0.549618320611
contacting,9177,0.0314028755865,0.0275080906149
containers,9177,1e-08,1e-08
containing,9177,0.636029397817,0.410011923392
contingency,9177,0.362091173052,0.254205607477
continued_state_of_affairs,9177,1e-08,1e-08
contrition,9177,0.475518441895,0.384615384615
control,9177,0.448529634629,0.263071895425
controller_object,9177,1e-08,1e-08
convey_importance,9177,0.308175174206,0.214285714286
cooking_creation,9177,0.51076121234,0.428571428571
correctness,9177,1e-08,1e-08
corroding,9177,0.0248437363698,0.0652173913043
corroding_caused,9177,1e-08,1e-08
cotheme,9177,1e-08,1e-08
court_examination,9177,0.0369039068927,0.0740740740741
craft,9177,0.648112124776,0.555066079295
create_physical_artwork,9177,0.228500456369,0.210526315789
create_representation,9177,0.197088838168,0.181818181818
creating,9177,0.58524241547,0.429665132924
criminal_investigation,9177,0.0900523486065,0.132791327913
cure,9177,0.272928519058,0.281683731513
custom,9177,1e-08,1e-08
cutting,9177,0.523767786383,0.429232804233
damaging,9177,0.432555188676,0.358262108262
daring,9177,1e-08,1e-08
death,9177,0.149073517468,0.214285714286
deciding,9177,0.521410396499,0.357142857143
defending,9177,0.47873916426,0.36538643175
degree,9177,1e-08,1e-08
delimitation_of_diversity,9177,0.228841925599,0.151041666667
delivery,9177,0.613903804044,0.521276595745
deny_or_grant_permission,9177,0.412033846541,0.323867750715
departing,9177,0.511725261628,0.306992337165
deserving,9177,1e-08,1e-08
desirability,9177,1e-08,1e-08
desirable_event,9177,1e-08,1e-08
desiring,9177,0.792389425842,0.476712328767
destiny,9177,1e-08,1e-08
destroying,9177,0.889449160385,0.670418006431
detaching,9177,1e-08,1e-08
detaining,9177,0.306785692679,0.305624483044
detonate_explosive,9177,1e-08,1e-08
differentiation,9177,0.482722301288,0.306287085803
difficulty,9177,1e-08,1e-08
dimension,9177,0.490686088477,0.389925373134
direction,9177,1e-08,1e-08
discussion,9177,0.375078750177,0.281323877069
disgraceful_situation,9177,1e-08,1e-08
dispersal,9177,1e-08,1e-08
distinctiveness,9177,0.500858702933,0.386696900983
distributed_position,9177,1e-08,1e-08
diversity,9177,0.435756354459,0.244086021505
documents,9177,1e-08,1e-08
dodging,9177,0.34452194487,0.241379310345
domain,9177,0.00875010139629,0.0408163265306
dominate_competitor,9177,0.38969395527,0.444827586207
dominate_situation,9177,0.597759382614,0.405714285714
dough_rising,9177,1e-08,1e-08
dressing,9177,0.0388726791319,0.117794486216
dunking,9177,1e-08,1e-08
duplication,9177,1e-08,1e-08
duration_description,9177,1e-08,1e-08
duration_relation,9177,1e-08,1e-08
earnings_and_losses,9177,0.505081450166,0.371227647177
eclipse,9177,0.103500512037,0.153996101365
economy,9177,1e-08,1e-08
education_teaching,9177,0.721123374719,0.617983963345
electricity,9177,1e-08,1e-08
elusive_goal,9177,0.399835852525,0.285714285714
emanating,9177,0.676246291823,0.484335839599
emitting,9177,0.496033599591,0.374213836478
emotion_active,9177,0.0699957532336,0.047619047619
emotion_directed,9177,0.310917272089,0.262922490721
emotions_by_stimulus,9177,1e-08,1e-08
emotions_of_mental_activity,9177,0.402505588458,0.285714285714
emotions_success_or_failure,9177,1e-08,1e-08
emphasizing,9177,0.454999811731,0.333333333333
employing,9177,0.273224620395,0.21976368979
emptying,9177,0.497877555708,0.324894514768
encoding,9177,0.00517426276983,0.0214067278287
encounter,9177,0.0395345360213,0.0588235294118
endangering,9177,0.516927627243,0.340675477239
endeavor_failure,9177,1e-08,1e-08
enforcing,9177,0.0021819105181,0.018018018018
entity,9177,1e-08,1e-08
erasing,9177,1e-08,1e-08
escaping,9177,0.2440186822,0.189732142857
estimated_value,9177,1e-08,1e-08
estimating,9177,0.23528566377,0.171428571429
evading,9177,0.256251904045,0.232142857143
evaluative_comparison,9177,0.1515524774,0.122047244094
event,9177,0.194206255682,0.21009984639
eventive_affecting,9177,0.180239102455,0.145675105485
eventive_cognizer_affecting,9177,0.195731442072,0.131191432396
evidence,9177,0.153592040505,0.0846205517258
evoking,9177,0.0700373091512,0.0921052631579
examination,9177,1e-08,1e-08
exchange,9177,0.102880771006,0.0714285714286
exchange_currency,9177,1e-08,1e-08
exclude_member,9177,1e-08,1e-08
excreting,9177,1e-08,1e-08
execute_plan,9177,0.10803090664,0.117505995204
exemplar,9177,1e-08,1e-08
exercising,9177,0.0575976995745,0.114285714286
existence,9177,0.182515723054,0.140692640693
expansion,9177,0.477012535869,0.338129496403
expectation,9177,0.514189399162,0.354558087827
expend_resource,9177,1e-08,1e-08
expensiveness,9177,0.75890224009,0.631625441696
experiencer_focus,9177,0.0731782229632,0.165573770492
experiencer_obj,9177,0.0606781282327,0.0777967049075
experimentation,9177,1e-08,1e-08
expertise,9177,0.141164334689,0.0833333333333
explaining_the_facts,9177,0.398750251987,0.327235772358
explosion,9177,1e-08,1e-08
exporting,9177,1e-08,1e-08
expressing_publicly,9177,0.232711017162,0.257825676007
extreme_point,9177,1e-08,1e-08
extreme_value,9177,1e-08,1e-08
facial_expression,9177,1e-08,1e-08
fairness_evaluation,9177,1e-08,1e-08
fall_for,9177,1e-08,1e-08
familiarity,9177,1e-08,1e-08
fastener,9177,1e-08,1e-08
fear,9177,1e-08,1e-08
feeling,9177,0.334028227293,0.239239065532
feigning,9177,1e-08,1e-08
fields,9177,1e-08,1e-08
filling,9177,0.412268200873,0.365928203511
fining,9177,1e-08,1e-08
finish_competition,9177,0.17424080643,0.142940979209
finish_game,9177,0.233367676326,0.239968652038
fire_burning,9177,1e-08,1e-08
firing,9177,1e-08,1e-08
first_experience,9177,1e-08,1e-08
first_rank,9177,0.0734004609172,0.0964912280702
fleeing,9177,0.645439217101,0.468992248062
fluidic_motion,9177,0.22062224812,0.116666666667
food,9177,0.291277434777,0.264864864865
food_gathering,9177,1e-08,1e-08
forging,9177,1e-08,1e-08
forgiveness,9177,0.039547563607,0.047619047619
forgoing,9177,1e-08,1e-08
forming_relationships,9177,0.138778816548,0.183673469388
fragmentation_scenario,9177,1e-08,1e-08
freeing_from_confinement,9177,1e-08,1e-08
frequency,9177,0.289820882873,0.230769230769
friction,9177,1e-08,1e-08
frugality,9177,0.0677462080893,0.153846153846
fullness,9177,0.264501371029,0.232142857143
gathering_up,9177,0.517118650494,0.395747599451
gesture,9177,0.0320185630987,0.0590309372157
getting,9177,0.624581701576,0.426912152694
getting_triggered,9177,1e-08,1e-08
getting_underway,9177,1e-08,1e-08
getting_up,9177,1e-08,1e-08
getting_vehicle_underway,9177,1e-08,1e-08
give_impression,9177,1e-08,1e-08
giving,9177,1e-08,1e-08
giving_birth,9177,0.103128711314,0.116776315789
giving_in,9177,0.126094373098,0.105263157895
gizmo,9177,0.171930489016,0.112938073529
going_back_on_a_commitment,9177,0.218560824115,0.153179190751
graph_shape,9177,1e-08,1e-08
grasp,9177,0.0869150262884,0.0736434108527
grinding,9177,0.0188267238894,0.047619047619
grooming,9177,0.223290999092,0.166666666667
ground_up,9177,1e-08,1e-08
growing_food,9177,0.0524056834921,0.114583333333
guest_and_host,9177,1e-08,1e-08
guilt_or_innocence,9177,0.493567689747,0.571428571429
hair_configuration,9177,1e-08,1e-08
halt,9177,1e-08,1e-08
have_as_requirement,9177,0.386194402825,0.26330451489
have_as_translation_equivalent,9177,1e-08,1e-08
have_associated,9177,0.478552722424,0.341365461847
having_or_lacking_access,9177,1e-08,1e-08
hearsay,9177,0.623907278415,0.414258188825
heat_potential,9177,1e-08,1e-08
heralding,9177,0.324910404279,0.31696969697
hiding_objects,9177,0.364722334666,0.314365671642
hindering,9177,0.264076264132,0.160201149425
hiring,9177,0.0337229173746,0.105485232068
historic_event,9177,1e-08,1e-08
history,9177,1e-08,1e-08
hit_or_miss,9177,1e-08,1e-08
hit_target,9177,1e-08,1e-08
holding_off_on,9177,0.494879137238,0.328220858896
hostile_encounter,9177,0.474995700609,0.397119341564
hunting,9177,0.554541936459,0.408571428571
hunting_success_or_failure,9177,0.285496553316,0.182222222222
identicality,9177,0.234057827748,0.250430532269
idiosyncrasy,9177,1e-08,1e-08
imitating,9177,0.343085422369,0.3
immobilization,9177,0.498265316101,0.357142857143
impact,9177,0.307945168534,0.148387096774
importance,9177,0.0350049255508,0.0555555555556
importing,9177,1e-08,1e-08
imposing_obligation,9177,0.502115472613,0.428490990991
impression,9177,1e-08,1e-08
imprisonment,9177,1e-08,1e-08
improvement_or_decline,9177,1e-08,1e-08
inclination,9177,0.257851867382,0.185408299866
inclusion,9177,0.625179215469,0.468027870063
increment,9177,1e-08,1e-08
indicating,9177,0.23670646393,0.203174603175
indigenous_origin,9177,1e-08,1e-08
individual_history,9177,1e-08,1e-08
infecting,9177,1e-08,1e-08
information,9177,0.459334637162,0.48954248366
infrastructure,9177,1e-08,1e-08
ingest_substance,9177,0.427427193397,0.285714285714
ingestion,9177,0.53946593545,0.381153846154
ingredients,9177,0.0302817603146,0.047619047619
inherent_purpose,9177,0.0231809572585,0.0714285714286
inhibit_movement,9177,0.376863274847,0.226522702104
installing,9177,0.916018583752,0.714285714286
instance,9177,1e-08,1e-08
institutionalization,9177,1e-08,1e-08
intentionally_act,9177,0.449596074698,0.305
intentionally_affect,9177,0.436723335023,0.326318027211
intentionally_create,9177,0.37880201435,0.266255607818
intercepting,9177,1e-08,1e-08
intoxicants,9177,1e-08,1e-08
intoxication,9177,1e-08,1e-08
invading,9177,0.481304314488,0.360730593607
judgment,9177,0.196984275211,0.147058823529
judgment_communication,9177,0.426660706806,0.318600154679
judgment_direct_address,9177,0.480750899438,0.428571428571
judicial_body,9177,1e-08,1e-08
just_found_out,9177,1e-08,1e-08
justifying,9177,1e-08,1e-08
kidnapping,9177,1e-08,1e-08
killing,9177,0.379087906798,0.286519607843
kinship,9177,1e-08,1e-08
knot_creation,9177,1e-08,1e-08
labeling,9177,0.568200897645,0.410358565737
labor_product,9177,0.0783266166348,0.0981684981685
launch_process,9177,1e-08,1e-08
leadership,9177,0.319837808595,0.273531576323
leaving_traces,9177,1e-08,1e-08
left_to_do,9177,0.482150376554,0.448485760128
legal_rulings,9177,1e-08,1e-08
legality,9177,1e-08,1e-08
lending,9177,1e-08,1e-08
level_of_force_exertion,9177,1e-08,1e-08
light_movement,9177,0.368596126469,0.341965471448
likelihood,9177,0.502116238082,0.405688622754
limitation,9177,1e-08,1e-08
limiting,9177,1e-08,1e-08
linguistic_meaning,9177,1e-08,1e-08
locale,9177,1e-08,1e-08
locale_by_event,9177,0.330025438973,0.221611721612
locale_by_use,9177,0.167238279026,0.11160130719
locating,9177,0.445577298547,0.283018867925
location_of_light,9177,0.17799729584,0.210526315789
locative_relation,9177,0.321283150935,0.246977547496
losing,9177,0.613981894575,0.434996046389
losing_someone,9177,0.389052775158,0.298273074662
losing_track_of_perceiver,9177,0.362934355426,0.270618556701
losing_track_of_theme,9177,0.294724810774,0.254476190476
make_acquaintance,9177,1e-08,1e-08
make_agreement_on_action,9177,0.219003768244,0.210084033613
make_cognitive_connection,9177,0.390785066795,0.317567567568
make_compromise,9177,1e-08,1e-08
make_noise,9177,1e-08,1e-08
making_arrangements,9177,1e-08,1e-08
making_faces,9177,1e-08,1e-08
manipulate_into_doing,9177,0.266750664607,0.232142857143
manipulation,9177,0.561989076097,0.409265010352
manufacturing,9177,0.245557744761,0.161107790396
mass_motion,9177,1e-08,1e-08
mathematical_relationship,9177,1e-08,1e-08
means,9177,1e-08,1e-08
measurable_attributes,9177,0.024083597851,0.0769230769231
measure_area,9177,1e-08,1e-08
measure_by_action,9177,1e-08,1e-08
measure_duration,9177,1e-08,1e-08
measure_linear_extent,9177,0.0601471601994,0.105263157895
measure_mass,9177,1e-08,1e-08
measure_volume,9177,1e-08,1e-08
medical_conditions,9177,1e-08,1e-08
medical_intervention,9177,1e-08,1e-08
medium,9177,1e-08,1e-08
meet_specifications,9177,0.636954016139,0.472222222222
meet_with_response,9177,0.023444695891,0.0235294117647
membership,9177,0.369788010587,0.228395061728
memorization,9177,0.0628243874684,0.0538461538462
memory,9177,1e-08,1e-08
mental_property,9177,1e-08,1e-08
mental_stimulus_exp_focus,9177,1e-08,1e-08
mental_stimulus_stimulus_focus,9177,1e-08,1e-08
mention,9177,1e-08,1e-08
military_operation,9177,1e-08,1e-08
misdeed,9177,0.564290806167,0.440860215054
money,9177,1e-08,1e-08
morality_evaluation,9177,0.0891062348269,0.142857142857
motion_directional,9177,0.10680136138,0.0988700564972
motion_noise,9177,1e-08,1e-08
moving_in_place,9177,0.375379456086,0.214285714286
name_conferral,9177,0.137086257724,0.140703517588
namesake,9177,1e-08,1e-08
natural_features,9177,1e-08,1e-08
needing,9177,0.18320278248,0.134333333333
network,9177,1e-08,1e-08
noise_makers,9177,0.514808982258,0.453024453024
non-gradable_proximity,9177,1e-08,1e-08
none,9177,0.128479957463,0.12121435489
notification_of_charges,9177,1e-08,1e-08
nuclear_process,9177,0.0371876173365,0.0714285714286
objective_influence,9177,0.299843197931,0.258312342569
obviousness,9177,0.182122833195,0.22619047619
occupy_rank,9177,0.172563024755,0.151162790698
offenses,9177,1e-08,1e-08
offering,9177,1e-08,1e-08
omen,9177,0.0228047168199,0.0586854460094
ontogeny,9177,1e-08,1e-08
operate_vehicle,9177,0.0714465591756,0.047619047619
operating_a_system,9177,0.368013939268,0.28431372549
operational_testing,9177,1e-08,1e-08
opinion,9177,0.328518310912,0.229322562358
opportunity,9177,1e-08,1e-08
optical_image,9177,1e-08,1e-08
ordinal_numbers,9177,1e-08,1e-08
organization,9177,1e-08,1e-08
origin,9177,0.042036399232,0.047619047619
others_situation_as_stimulus,9177,0.0661358238796,0.0597014925373
out_of_existence,9177,1e-08,1e-08
pardon,9177,1e-08,1e-08
part_edge,9177,0.324534090661,0.285714285714
part_inner_outer,9177,0.254804799575,0.199386503067
part_ordered_segments,9177,0.0228107359287,0.0714285714286
part_orientational,9177,0.0954008347038,0.171974522293
part_piece,9177,0.16484295267,0.142857142857
part_whole,9177,0.159149307708,0.177713920817
participation,9177,1e-08,1e-08
partitive,9177,1e-08,1e-08
passing_off,9177,1e-08,1e-08
path_shape,9177,0.131381166464,0.117600574713
path_traveled,9177,0.271788433512,0.142857142857
pattern,9177,0.554383089423,0.444444444444
people,9177,0.0340492332534,0.0483655575664
people_by_jurisdiction,9177,1e-08,1e-08
people_by_morality,9177,0.0520491966972,0.0980773062363
people_by_religion,9177,1e-08,1e-08
people_by_residence,9177,1e-08,1e-08
people_by_vocation,9177,1e-08,1e-08
perception_active,9177,0.120138704487,0.121581196581
perception_experience,9177,0.250232979765,0.247745571659
performers_and_roles,9177,0.151664657011,0.116439044672
personal_relationship,9177,1e-08,1e-08
personal_success,9177,1e-08,1e-08
physical_artworks,9177,1e-08,1e-08
placing,9177,0.250713913887,0.173474834774
planting,9177,1e-08,1e-08
point_of_dispute,9177,0.0584117624722,0.0714285714286
political_locales,9177,1e-08,1e-08
popularity,9177,1e-08,1e-08
posing_as,9177,0.188847440892,0.158415841584
possession,9177,0.115255908226,0.135294117647
possibility,9177,1e-08,1e-08
posture,9177,0.0675672696367,0.0757575757576
practice,9177,1e-08,1e-08
predicament,9177,1e-08,1e-08
predicting,9177,1e-08,1e-08
preference,9177,0.295513604829,0.277777777778
presence,9177,1e-08,1e-08
preserving,9177,1e-08,1e-08
prevarication,9177,1e-08,1e-08
prevent_or_allow_possession,9177,0.488331655001,0.357798165138
preventing_or_letting,9177,0.416719225726,0.334445841683
probability,9177,1e-08,1e-08
process_continue,9177,0.631639606755,0.467032967033
process_end,9177,1e-08,1e-08
process_resume,9177,1e-08,1e-08
process_start,9177,0.425707345177,0.357142857143
process_stop,9177,0.355081287755,0.357142857143
processing_materials,9177,1e-08,1e-08
product_line,9177,1e-08,1e-08
progression,9177,0.32380466729,0.243255004352
prohibiting_or_licensing,9177,0.63090309969,0.460842105263
project,9177,0.0698426649594,0.0625
proliferating_in_number,9177,0.705943502785,0.5
prominence,9177,1e-08,1e-08
proper_reference,9177,1e-08,1e-08
protecting,9177,0.765461874463,0.537948312236
protest,9177,1e-08,1e-08
provide_lodging,9177,1e-08,1e-08
public_services,9177,1e-08,1e-08
publishing,9177,1e-08,1e-08
purpose,9177,0.255050587311,0.173333333333
quantified_mass,9177,1e-08,1e-08
quantity,9177,0.142116171422,0.144383169935
quarreling,9177,0.33285959782,0.245192307692
questioning,9177,0.501297347253,0.403846153846
quitting,9177,0.129365203553,0.114173228346
quitting_a_place,9177,0.182739463431,0.142857142857
race_descriptor,9177,1e-08,1e-08
range,9177,0.455490127474,0.336244541485
ranked_expectation,9177,1e-08,1e-08
rashness,9177,1e-08,1e-08
ratification,9177,1e-08,1e-08
reason,9177,0.224483395752,0.261744966443
reasoning,9177,0.434494145835,0.35034965035
rebellion,9177,1e-08,1e-08
receiving,9177,0.727780634208,0.575263157895
recording,9177,0.170649077525,0.164388489209
records,9177,1e-08,1e-08
recovery,9177,1e-08,1e-08
redirecting,9177,1e-08,1e-08
reference_text,9177,1e-08,1e-08
referring_by_name,9177,0.145756543454,0.153477218225
reforming_a_system,9177,0.928673948117,0.785714285714
regard,9177,0.304021338477,0.22398989899
rejuvenation,9177,0.481962857642,0.294339622642
relating_concepts,9177,0.402387684478,0.376201923077
relational_natural_features,9177,1e-08,1e-08
relational_political_locales,9177,1e-08,1e-08
relational_quantity,9177,0.0391802631239,0.0530303030303
relative_time,9177,0.229414892616,0.142857142857
reliance,9177,0.483958924846,0.416955017301
religious_belief,9177,1e-08,1e-08
remainder,9177,0.476951971332,0.359898289413
remembering_experience,9177,0.0695922614259,0.087323943662
remembering_information,9177,1e-08,1e-08
remembering_to_do,9177,0.0134315440221,0.0657894736842
removing,9177,0.534624532282,0.357334525939
renting,9177,1e-08,1e-08
renting_out,9177,1e-08,1e-08
renunciation,9177,0.693468055693,0.502564102564
reparation,9177,1e-08,1e-08
repayment,9177,1e-08,1e-08
repel,9177,1e-08,1e-08
replacing,9177,0.741750962142,0.486111111111
reporting,9177,0.507207003885,0.32519172463
representing,9177,0.50831195537,0.376425855513
request,9177,0.423071586972,0.365753700129
required_event,9177,0.297821770471,0.282642998028
rescuing,9177,1e-08,1e-08
